gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.01773333333333333,0.02052154543791704,0.0,0.09333333333333332,0.49997851278749933,0.14193932837617065,0.14698269299315606,0.8539911157133302,0.6884563962847507,0.09132445969488455,0.40742044942287153,0.9041819415163747,0.33771210793135403,0.03493642714973884,0.2771527565438659,0.44403287706298206,0.506332614531904,0.14921407098599065,0.2079274344863815,0.8642819810391663,0.02533333333333333,0.029316493482738633,0.0,0.13333333333333333
2,0.02068888888888889,0.022761663676746768,0.0,0.10888888888888888,0.45753360560522,0.1275574596174098,0.1435794681325737,0.8182209313161896,0.698228622409205,0.09540049365054991,0.39345855763506576,0.8653427167464353,0.3352907278874679,0.03466433773601597,0.23887138342894473,0.42331142247664855,0.49876164641225046,0.127994414612298,0.2272160691971723,0.7471629756326097,0.029555555555555554,0.03251666239535252,0.0,0.15555555555555556
3,0.026600000000000002,0.029374474515919763,0.0,0.18666666666666665,0.42975594904218106,0.12983854634551914,0.14281741895471353,0.7489659821032757,0.6868580276259201,0.09916795490135677,0.4278922409860739,0.8477859603248893,0.3307005871187233,0.03120806929592163,0.24505962113437155,0.402654718815276,0.470942733833944,0.12305104997171944,0.21781189604033666,0.770872108294232,0.03799999999999999,0.04196353502274252,0.0,0.26666666666666666
4,0.033133333333333334,0.025337416824886168,0.0,0.13999999999999999,0.42496978787862216,0.12348076839121916,0.13234216908307875,0.6432360971198725,0.6907487456855257,0.09949646606489826,0.41474892767384913,0.8392910275005634,0.32396858474982887,0.038583143257715384,0.21920864335493198,0.4374731690749465,0.5058789154660996,0.12963011517085904,0.22422007357885976,0.8321268059839403,0.047333333333333324,0.03619630974983738,0.0,0.19999999999999998
5,0.0336,0.027363632709523935,0.0,0.13999999999999999,0.4218134823559888,0.11519324126400299,0.12211579880975278,0.5974955565540855,0.687709275090128,0.10228385866076155,0.4382856337277931,0.8523024902499454,0.316288766410362,0.03617423123673283,0.2153334967073203,0.40654513736633824,0.5088465467557274,0.1556411597102736,0.1429619780590079,0.8831152189682601,0.04799999999999999,0.03909090387074849,0.0,0.19999999999999998
6,0.033133333333333334,0.03177714840091582,0.0,0.12444444444444443,0.43307872715944223,0.11049692290074274,0.13878037257261988,0.579984991331652,0.6994179192734155,0.09272063380671111,0.4462282338222627,0.8445725311658562,0.3124561543553921,0.043894460608633286,0.19585350593429304,0.4338101254317275,0.5373160580039983,0.1441581250728337,0.162949554982148,0.8321268059839403,0.047333333333333324,0.0453959262870226,0.0,0.17777777777777778
7,0.04137777777777778,0.034449146632445096,0.0,0.13999999999999999,0.4445473662831991,0.12047108032575736,0.14411623918841196,0.5836161919808666,0.6978324854348213,0.09778175089454154,0.4187743667733865,0.8371822062302076,0.30531936258436937,0.047459508479520664,0.20226898927886464,0.42846881381066715,0.5316859448169331,0.13487953562587096,0.23613906738454596,0.8731481481481481,0.059111111111111114,0.04921306661777872,0.0,0.19999999999999998
8,0.0451111111111111,0.03730091184798781,0.0,0.15555555555555553,0.4335754620708604,0.13278903188681573,0.13154833278374153,0.5964024125240669,0.6937532982830048,0.11170755964667031,0.39543835311212233,0.8240123860168441,0.3019300073251147,0.04737683858241958,0.19904670017163797,0.41135089318915946,0.5246469533578128,0.13107717315205725,0.23613906738454596,0.8899750799969578,0.06444444444444444,0.053287016925696894,0.0,0.22222222222222224
9,0.05257777777777777,0.039584533704996136,0.0,0.1711111111111111,0.4392063562973517,0.13063823623295479,0.12176887915337513,0.5907973589014935,0.7116514269897118,0.11062788935782887,0.41683670577834375,0.8600273244383251,0.3060431397584276,0.04736044039571022,0.21889771412169903,0.41361821165889107,0.5435047202210126,0.13819612946315166,0.3065193164062644,0.8711537539229056,0.0751111111111111,0.0565493338642802,0.0,0.24444444444444446
10,0.060666666666666674,0.03981128321977248,0.0,0.20222222222222222,0.4516423367367352,0.11360051299691605,0.1127786001765672,0.6106040731125549,0.7171220853015015,0.10130323707334028,0.3744338740311153,0.8464138109824694,0.3011926357535985,0.04707193944945854,0.2111076958035639,0.4293732738105456,0.5349962872115978,0.13152312025474674,0.2956193499136577,0.8711537539229056,0.08666666666666664,0.05687326174253213,0.0,0.2888888888888889
11,0.05864444444444443,0.03378493345257707,0.0,0.18666666666666665,0.47486726640252747,0.10066385977783646,0.10050823072174069,0.5876270158318448,0.7314410967705584,0.08951390569600329,0.378225763118925,0.8593316563245471,0.2912140859469474,0.03875817094627777,0.20897953113460643,0.39462732258067296,0.5175903487942216,0.11373998212885321,0.23883187578184792,0.7614097534811614,0.08377777777777777,0.04826419064653868,0.0,0.26666666666666666
12,0.06362222222222222,0.03886368071879381,0.0,0.18666666666666665,0.4901309182219502,0.09865567485965064,0.08312573630188252,0.6083013496646803,0.731182277969166,0.08591841997761447,0.33569163015181763,0.8336254289538562,0.28891327397091343,0.039926922334922996,0.20662384956929505,0.41869072442865063,0.5261203657204279,0.11346753868780428,0.23883187578184792,0.7727300245762052,0.09088888888888888,0.05551954388399115,0.0,0.26666666666666666
13,0.07373333333333333,0.04457799933477677,0.0,0.21777777777777774,0.5029795350907652,0.03804940101633963,0.41390812744384714,0.5865071153316453,0.7551904221915787,0.03342358735873435,0.6665041731086077,0.8436279771074071,0.2838290304949245,0.03205113722509597,0.20813911495842666,0.3714364098901481,0.519417059152374,0.10181035176827571,0.3037616772736806,0.8320720987648742,0.10533333333333332,0.06368285619253825,0.0,0.3111111111111111
14,0.06999999999999999,0.040890700442961954,0.0,0.18666666666666665,0.5070216804419803,0.04045533878035042,0.39720590603414035,0.6183426499877293,0.7569121853986883,0.03831353474732792,0.6360056233023501,0.8413955463022228,0.2807360681425456,0.03305173839485238,0.1995438108967121,0.4381268989685673,0.532025218550022,0.10474381180021443,0.28446486924302256,0.7752488888467615,0.09999999999999996,0.058415286347088514,0.0,0.26666666666666666
15,0.07139999999999999,0.043226255167461224,0.0,0.18666666666666665,0.506691849982538,0.03689046980687932,0.40997493762719106,0.6011760141328362,0.7606072749004601,0.038494658713535156,0.6812904307305807,0.8679341925650581,0.276177423952454,0.028264142645221816,0.21233210851847253,0.3386621130421496,0.5291508192480863,0.11087325361093392,0.1882933956030126,0.7362534524970692,0.102,0.061751793096373186,0.0,0.26666666666666666
16,0.07466666666666666,0.040144184579532255,0.0,0.18666666666666665,0.5034587645232111,0.03872869475273253,0.40616769857688945,0.5918750085280725,0.7644700728355959,0.038045186531858566,0.6711543086611802,0.8584923715654683,0.2769865340365487,0.028877046011128803,0.20608375124294218,0.3578982908395432,0.5145177366046803,0.11005729199908791,0.2927982025763559,0.7524466065916849,0.10666666666666665,0.05734883511361751,0.0,0.26666666666666666
17,0.07482222222222222,0.03685682006339105,0.0,0.18666666666666665,0.49821047587438516,0.03295240178371377,0.4360812097471132,0.5718866264424046,0.7602397079936226,0.03284165346691644,0.6764489425208248,0.8402185468135684,0.28691378886602736,0.038546297662899846,0.1998829777769573,0.4326869776517222,0.48972575321301304,0.09888850372551405,0.2354735655309915,0.7589973512186488,0.10688888888888888,0.052652600090558645,0.0,0.26666666666666666
18,0.07606666666666664,0.039346331813277,0.015555555555555553,0.20222222222222222,0.5031817076217493,0.037799611425458145,0.4182762111566991,0.590952006835027,0.7588433530242196,0.03766282541569443,0.6745933000085963,0.8836464805422418,0.28322721216386465,0.02793531424512254,0.22154714930094396,0.40652153963460447,0.5150115498428993,0.12756642397373036,0.2240568085468143,0.7784417956630931,0.10866666666666665,0.05620904544753858,0.022222222222222223,0.2888888888888889
19,0.07139999999999999,0.03422893873484219,0.0,0.15555555555555553,0.504284244476913,0.03779775333601873,0.41889364528434997,0.592042798955072,0.7562278670403166,0.03709876468326568,0.6489167484045283,0.8435850781797932,0.27827683383516133,0.0249813734423912,0.20706912530958765,0.34160708000699147,0.506006856057296,0.09945431234058764,0.29264053893176917,0.7358843170216754,0.102,0.048898483906917416,0.0,0.2222222222222222
20,0.07513333333333333,0.039540190523904485,0.0,0.27999999999999997,0.5096109711124652,0.03582018884871781,0.42751816967823103,0.590839879784042,0.7558603907018143,0.03668499654213114,0.661135239853927,0.8375989347785091,0.27842665421942514,0.027745049493420812,0.22790636909772718,0.403700340369213,0.5087797703320192,0.10166236553410499,0.28328340721035855,0.7358843170216754,0.10733333333333332,0.056485986462720704,0.0,0.4000000000000001
21,0.07077777777777777,0.03690143695552676,0.0,0.18666666666666665,0.4994556029108452,0.03836230554117322,0.4161221104103971,0.5945241824269186,0.7555197719885487,0.03121151583769043,0.6744151337835823,0.8230509964137704,0.28362512844321836,0.026190996227668746,0.22289158366673267,0.3536329111358756,0.5217916696828762,0.10537964564707375,0.21214766291474418,0.7640734448698954,0.1011111111111111,0.05271633850789537,0.0,0.26666666666666666
22,0.06797777777777776,0.04018364632656879,0.0,0.21777777777777776,0.5099213710460309,0.037509850128096454,0.4076985911261803,0.6058484281311182,0.7650066437460613,0.03618112776006741,0.6837650648755349,0.8516743442287935,0.2806608944322298,0.02589671147338209,0.22107557626602248,0.3576549210789439,0.5448700886445019,0.10408656430021979,0.27201554148351087,0.7731287222257895,0.09711111111111109,0.057405209037955415,0.0,0.3111111111111111
23,0.06844444444444445,0.039106060279926996,0.0,0.18666666666666665,0.50772052884736,0.03660955891592866,0.4056405392686151,0.5985064764827236,0.758387618560238,0.03873914675789364,0.6287481593048847,0.8526225480202226,0.27951088742225527,0.03267536489040848,0.22004041136870212,0.46392354740477226,0.5550938544450997,0.10481656476196591,0.16955507032215159,0.770501511058952,0.09777777777777777,0.055865800399895714,0.0,0.26666666666666666
24,0.07559999999999999,0.04121605823935767,0.0,0.2022222222222222,0.50127627746096,0.03811555481390307,0.4104440785681646,0.6032609975248185,0.7604117532453987,0.03706090440360938,0.6603249235567638,0.8482398665356694,0.27569609468521467,0.02842925763868429,0.20976504589561631,0.3520711783136305,0.5575368038866503,0.11333883727750148,0.26999594383873515,0.7704283439403472,0.10799999999999998,0.05888008319908239,0.0,0.2888888888888889
25,0.06937777777777777,0.03857150486634298,0.0,0.2022222222222222,0.5069252236782685,0.037718717026597404,0.40037160016946505,0.624439579774455,0.7566463768804859,0.03939057255800764,0.6597704597299052,0.8772206531786942,0.2793130075990579,0.028165399195407004,0.18374375639523455,0.3679891316555132,0.5608919116666763,0.1171325383478564,0.2204467496425263,0.7704283439403472,0.09911111111111108,0.055102149809061404,0.0,0.2888888888888889
26,0.0762222222222222,0.040053667700927165,0.0,0.1711111111111111,0.5053095432762366,0.04296550868195411,0.39756867017544556,0.6096649564307723,0.7614568736065835,0.03710612753027425,0.6562613854379469,0.8679610788533775,0.2811054694004306,0.025915885361290577,0.2139411766772489,0.35133244986939943,0.5549152078383539,0.1046449731178304,0.19259259259259257,0.7704283439403472,0.10888888888888885,0.05721952528703881,0.0,0.24444444444444446
27,0.07342222222222222,0.03443931144549069,0.0,0.1711111111111111,0.5056202435326277,0.03905502637593389,0.4067338338707461,0.6078450301819033,0.7562174149831055,0.03711578674826924,0.6569821949082827,0.8395924718185185,0.28202473249627275,0.026561746616303866,0.22602850783632836,0.3440220168881358,0.5286820281542378,0.10612046569522865,0.2548713787260732,0.758138366261487,0.10488888888888886,0.04919901635070098,0.0,0.24444444444444446
28,0.07777777777777777,0.03965904066127721,0.0,0.18666666666666665,0.5051581028069311,0.03631020624140774,0.4051858963414334,0.603352830824521,0.7629421919368398,0.035318935986399125,0.6764069007864276,0.8379127828868685,0.28450459380545,0.03043423373153496,0.22010496751386602,0.38860019484442115,0.5325309397414758,0.09480513887734714,0.22770104863812538,0.7077515258936519,0.1111111111111111,0.056655772373253165,0.0,0.26666666666666666
29,0.07886666666666665,0.04093535403384882,0.0,0.24888888888888885,0.5006404450567709,0.038794402831883054,0.4050667507090145,0.6170545637950048,0.7598131544227139,0.036248014116769325,0.6675260582908579,0.8255491006383742,0.28374997876380065,0.029603476225332236,0.22480227978520828,0.3877752378880645,0.5366209781733066,0.11130786917558468,0.10196247772955898,0.7556135291255325,0.11266666666666664,0.0584790771912126,0.0,0.35555555555555557
30,0.07684444444444444,0.04149690454021544,0.0,0.18666666666666665,0.49616453081234124,0.04129476072540513,0.39556855371033756,0.576911191125472,0.7549703655735427,0.03825181126128245,0.6427335537169389,0.8505705630724437,0.28246835094660283,0.02801637841246803,0.22535984869588332,0.40634604453601186,0.5470569674416564,0.10179444187252061,0.20740816043511356,0.7937644933924942,0.10977777777777778,0.05928129220030778,0.0,0.26666666666666666
31,0.07388888888888888,0.037227860269520095,0.0,0.18666666666666665,0.5036964205608804,0.042094415793601854,0.40389396685308515,0.5995978346681331,0.7585400675835374,0.03978974069066914,0.6026199601511002,0.8523764649169069,0.28219517882078393,0.029185633763328448,0.21016994754913196,0.3632948739254959,0.5388163889321319,0.10524519446844624,0.263695378828211,0.734868544681786,0.10555555555555554,0.05318265752788586,0.0,0.26666666666666666
32,0.07606666666666667,0.044046950259473056,0.0,0.21777777777777774,0.49779321581681496,0.038208678221959155,0.40894515904787854,0.6093942719389002,0.7589220305080948,0.03728791377558403,0.6592213188372601,0.8376671653364497,0.2869932232392686,0.03118754305545392,0.21964848640469548,0.3731112269539875,0.5247626598385119,0.11443114170715078,0.16379213385854993,0.725843740300118,0.10866666666666665,0.0629242146563901,0.0,0.3111111111111111
33,0.07248888888888888,0.042098978023430496,0.0,0.18666666666666665,0.5030654680879293,0.03880144943648887,0.408895740063901,0.5867386574710499,0.7513708248845059,0.03735594690397862,0.664120045215551,0.835078434931202,0.281917386156197,0.028269659753324572,0.20659326200928432,0.36860524331277267,0.5363846350966088,0.09321196368273495,0.27480648993932205,0.7260389547492059,0.10355555555555554,0.060141397176329284,0.0,0.26666666666666666
34,0.0748222222222222,0.035993216096068315,0.0,0.18666666666666665,0.49668628739822224,0.037044628623923895,0.39055509411468475,0.5918923688168641,0.7475462700482851,0.03692092715298225,0.624314291972042,0.8205211037234039,0.2874107221669325,0.027822009557341366,0.22458993548593573,0.36999003494093907,0.5265586050635056,0.10645472938697165,0.075,0.7146137070565574,0.10688888888888887,0.051418880137240455,0.0,0.26666666666666666
35,0.07528888888888888,0.037250277983882786,0.015555555555555553,0.21777777777777776,0.5035772796825922,0.03703667344415751,0.4154298677446932,0.5946862884675269,0.7651432478993188,0.035415847299029066,0.6685738937244343,0.8388227772881773,0.2848265133642462,0.026661131279575458,0.19625482930891902,0.36456875374272296,0.5384460327716112,0.09850370096126555,0.27480648993932205,0.7378678765108547,0.10755555555555553,0.05321468283411828,0.022222222222222223,0.3111111111111111
36,0.0703111111111111,0.04023329497681438,0.0,0.2022222222222222,0.5048312761311429,0.03972758223615049,0.41037694942131075,0.5995591198123352,0.7563042571332447,0.04202336283339085,0.6357968035916887,0.8620381874632207,0.28862340626573474,0.029645456800955042,0.21557101690806338,0.3750193814991493,0.5164223616415955,0.13424724359302673,0.075,0.8212962962962963,0.10044444444444442,0.057476135681163415,0.0,0.2888888888888889
37,0.07108888888888888,0.040876199721888336,0.0,0.15555555555555556,0.5009763709914169,0.03729512199106236,0.40952406209967035,0.582277882441502,0.755939120108361,0.036149002115653854,0.667241081113975,0.836744053585047,0.2813764791838016,0.029444157360591913,0.21873282557022164,0.38579300674924394,0.5248569382745433,0.1334704602552452,0.075,0.8842592592592592,0.10155555555555555,0.058394571031269056,0.0,0.22222222222222224
38,0.07311111111111111,0.04279898464239254,0.0,0.18666666666666665,0.5056121941399695,0.039290380003058456,0.41554602180054667,0.6002833585148613,0.7595759217113018,0.03722516810384371,0.6623553105261285,0.8452916931405725,0.28141876488400935,0.02553220276400564,0.22711413874908903,0.338329728593088,0.5276985410483552,0.11600593653664938,0.1537037037037037,0.8842592592592592,0.10444444444444442,0.06114140663198935,0.0,0.26666666666666666
