gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.027299999999999994,0.027815643080827734,0.0,0.11666666666666665,0.4894094606462642,0.11438859747797758,0.054658099826270186,0.798130699379746,0.6644172972558486,0.07511577691977062,0.20063298507976268,0.8250512669392399,0.37025371337136304,0.033458747873867475,0.302924069819778,0.48993072527473186,0.4813269116938108,0.15695524663099297,0.12014210258081305,0.8270636062814258,0.039,0.039736632972611055,0.0,0.16666666666666666
2,0.028466666666666668,0.027918213887472572,0.0,0.11666666666666665,0.47402469702512334,0.10803772198053901,0.047248689199203546,0.6660834383180103,0.6512812785092678,0.07888910601418317,0.1984880070916415,0.7918799456021448,0.37257143712556084,0.03766021338989683,0.3083275456746935,0.502412282225423,0.49934980867043277,0.1797763540578053,0.12014210258081305,0.8755946657635851,0.04066666666666666,0.039883162696389404,0.0,0.16666666666666666
3,0.03406666666666667,0.0352974031150546,0.0,0.16333333333333333,0.45093913675547287,0.11932781041515896,0.1678865597548588,0.8156389580086093,0.6327876050197463,0.08165459375768172,0.34779581218754313,0.7826709366466215,0.36470180232716864,0.03322498921230815,0.28676083735113833,0.45516196436705875,0.5499547872753653,0.14964273262120906,0.16736432480303529,0.8755946657635851,0.048666666666666664,0.050424861592935154,0.0,0.2333333333333333
4,0.036166666666666666,0.03102105020071944,0.0,0.13999999999999999,0.40704004661427157,0.10706285739647702,0.1905472842890484,0.6233762105049113,0.6232329222272827,0.09400740761709399,0.35973323249216754,0.7935208679099214,0.37366521383695733,0.03435423690160596,0.296581652734726,0.4596146674066159,0.5835766560184331,0.11680457055914285,0.31259000961974853,0.8351027688333058,0.05166666666666666,0.04431578600102777,0.0,0.19999999999999998
5,0.03173333333333333,0.031046488439829135,0.0,0.13999999999999999,0.38355043580305453,0.10915796585042482,0.17575644971426932,0.5747843588457836,0.6003870800909058,0.09493015158750197,0.4097204786391942,0.7769557594581432,0.3713382739393073,0.03063001256418304,0.30235458705973,0.4487158458198299,0.5956375872305955,0.13272665187281651,0.29778524815138285,0.8833333333333333,0.04533333333333333,0.04435212634261306,0.0,0.20000000000000004
6,0.038033333333333336,0.03564047324788678,0.0,0.16333333333333333,0.3643635173028176,0.10765675462021347,0.17133051390469434,0.6092900963315953,0.5850405848822222,0.09485301396332835,0.3801280501873772,0.7603922100293351,0.37755209220731084,0.03442492715473793,0.30112821885874624,0.4768877778431979,0.6106616021360658,0.1558328310954987,0.23581534510154215,0.9299807606776703,0.054333333333333324,0.05091496178269541,0.0,0.2333333333333333
7,0.04246666666666666,0.0328958626240106,0.0,0.16333333333333333,0.33744357075570014,0.11002471538646981,0.16914231702979857,0.5616826498962914,0.5656342709650382,0.10477077772126989,0.3901704872439458,0.7864379919724577,0.3837119723428484,0.03433845068349054,0.3214605352178157,0.46174453524229664,0.596873068567891,0.1750869766793335,0.1770442908348175,0.9182948546886743,0.060666666666666653,0.0469940894628723,0.0,0.2333333333333333
8,0.044800000000000006,0.03843701919301813,0.0,0.18666666666666665,0.3095089291613733,0.09299464126515093,0.1648116342097914,0.5302913708162337,0.5535183207973513,0.0893018809072315,0.3545482668820214,0.7585932853425582,0.3847463676217724,0.03083441120046738,0.30423275516513504,0.4536081540864896,0.6043387871190816,0.15347249432510446,0.2375441750279401,0.890707945107987,0.06399999999999999,0.05491002741859734,0.0,0.26666666666666666
9,0.05039999999999999,0.036999339333440955,0.0,0.16333333333333333,0.29118605546937537,0.07067453461781559,0.16329793723779093,0.4592574801073195,0.5372364598302806,0.07923446097042429,0.37645654230464115,0.7111123989862657,0.3833090761338907,0.03180468286449909,0.3187738996884591,0.45265737398603045,0.6062563596300629,0.16105918438953729,0.2375441750279401,0.987037037037037,0.07199999999999998,0.0528561990477728,0.0,0.23333333333333336
10,0.042,0.03130495168499705,0.0,0.16333333333333333,0.29587529952202635,0.07353992516967772,0.1715212015177323,0.5332966715131606,0.5365650506624537,0.07783377475511077,0.3664316877749226,0.7383008700385965,0.3844294689268586,0.036451555203821435,0.31420698896018456,0.49271932548751574,0.5769145357923954,0.15953886659869435,0.2486290364474184,0.987037037037037,0.05999999999999999,0.044721359549995794,0.0,0.2333333333333333
11,0.04013333333333333,0.03660880282724968,0.0,0.13999999999999999,0.2936803650903468,0.06799323822369024,0.14222430347047138,0.49545446813289146,0.5347791352018534,0.07762043132016139,0.38219498763930626,0.7509555414424055,0.3846650377872887,0.0357234483632583,0.29980709137021494,0.5155094019468366,0.5705212569193752,0.18463591339512167,0.0642573026936044,0.987037037037037,0.057333333333333326,0.05229828975321384,0.0,0.20000000000000004
