gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.018977777777777774,0.01887037000690582,0.0,0.09333333333333332,0.5160040421971754,0.1251434103757921,0.17186891010649627,0.8024720248927002,0.7106864529176755,0.08729490289826633,0.4257147672827679,0.8854668564582463,0.33604349342573875,0.033452562724920636,0.2720141721505884,0.43568762124971894,0.4808308237455025,0.15589973840042198,0.13976217341400024,0.8083755341875843,0.027111111111111107,0.02695767143843689,0.0,0.13333333333333333
2,0.016177777777777777,0.017170402326369138,0.0,0.062222222222222213,0.48375478067678984,0.11904189383843482,0.15283802851604666,0.7993329818980884,0.7109711371304404,0.08734488972782324,0.374020954749513,0.8835711837571377,0.3257460833187676,0.03127317469100261,0.26325956728848326,0.431721173062017,0.4775700680952525,0.15388868005560183,0.11013254378437061,0.9317677447516983,0.02311111111111111,0.02452914618052734,0.0,0.08888888888888889
3,0.020533333333333334,0.022529256698954968,0.0,0.09333333333333332,0.46873845204096926,0.12774644452958772,0.14154412779190617,0.8135754136820115,0.7102177505660027,0.08040594242036163,0.4436134775570242,0.881872858403816,0.33496784849231387,0.03221830641414165,0.27164260704951476,0.45885585647248467,0.4590595893680542,0.12811616366235687,0.10876276961970031,0.7090927507462595,0.029333333333333333,0.032184652427078526,0.0,0.13333333333333333
4,0.022555555555555554,0.019844767945602557,0.0,0.07777777777777777,0.4299017411833826,0.11421133863731608,0.1958983301298919,0.6349252148894966,0.6986879993724834,0.07530701985340656,0.5118238493145674,0.8409608581225573,0.3363139015710963,0.03125610183868564,0.26189509074840905,0.43855522093211224,0.4257768640196427,0.10842905102010615,0.10876276961970031,0.7090927507462595,0.03222222222222222,0.028349668493717943,0.0,0.11111111111111112
5,0.02597777777777777,0.0242042644951894,0.0,0.09333333333333332,0.38862795505641506,0.12616173509456433,0.1792595673230796,0.6869674847743789,0.6886002762405015,0.07106700765046942,0.5309915009473971,0.8274249475833918,0.3387476239110254,0.026960652394627173,0.28087730552514556,0.4464487692929928,0.42910169409880444,0.11855125154275925,0.1608790509849303,0.8056029830853607,0.03711111111111111,0.034577520707413434,0.0,0.13333333333333333
6,0.03002222222222222,0.024718653924755928,0.0,0.10888888888888888,0.3518012856369992,0.12251687199316852,0.18106561427823067,0.6476424891593785,0.6611085288985127,0.06766193178261674,0.49924874431620436,0.8637553229111422,0.33684786740357436,0.02555159268185344,0.26824751998434465,0.4169800694737987,0.4698705478005303,0.1478273743309338,0.2382675186366137,0.8796497846481254,0.042888888888888886,0.035312362749651334,0.0,0.15555555555555556
7,0.0294,0.02327050801357539,0.0,0.13999999999999999,0.31947950629806565,0.10786735499517804,0.1783957234047947,0.6510272085904435,0.6535796845621731,0.07255490101866495,0.44935753280080193,0.8488955037767824,0.3420282499044918,0.026958433298519442,0.2813130889914263,0.41575436643027003,0.504406224312179,0.15127824974596382,0.22708865402437883,0.8796497846481254,0.041999999999999996,0.033243582876536275,0.0,0.19999999999999998
8,0.028933333333333335,0.02166861529698861,0.0,0.09333333333333332,0.2993765898847339,0.1017165608115038,0.16376149980866142,0.5535347781551004,0.6441226906729572,0.0701832009577875,0.3273222363611588,0.7864046029366536,0.34161215280732565,0.02629695292275514,0.28210570762736054,0.4209793991766277,0.5036335093316272,0.13859532931792518,0.24344281815554214,0.9629831179814587,0.041333333333333326,0.030955164709983732,0.0,0.13333333333333333
9,0.03142222222222222,0.024196765419992054,0.0,0.12444444444444443,0.3057821103890337,0.0987437685900468,0.16842049455667488,0.5515786967705175,0.6513354441868623,0.06612398557550285,0.4573574807903101,0.8173481437084603,0.34149100984236314,0.026491775713072336,0.2709162974909968,0.4245371370258191,0.49479242701531867,0.12449339127130017,0.22291773538739204,0.8254221643333391,0.04488888888888888,0.0345668077428458,0.0,0.17777777777777778
10,0.03733333333333332,0.026943012562182535,0.0,0.10888888888888888,0.27203214227842204,0.08042865487079685,0.15179690504113474,0.5204294939100564,0.6372650077748162,0.07207367536610979,0.46002501959616166,0.8329211703463254,0.3439777174331583,0.022166537798769398,0.28961202536830094,0.41878925875366085,0.4808764075420287,0.12784762894011012,0.17570760760944074,0.8722625322592137,0.05333333333333333,0.03849001794597505,0.0,0.15555555555555556
11,0.03437777777777777,0.027237329141555564,0.0,0.12444444444444443,0.25305180822100953,0.061599214954632255,0.16979006554562162,0.46273815910263555,0.6252647541919767,0.05782169716379267,0.4097015010764027,0.7821071555362437,0.33804696219503344,0.02173862008973032,0.2962682357981046,0.3924733948644166,0.4729715262834248,0.1309484678336128,0.19547208709815944,0.7924260840795929,0.049111111111111105,0.03891047020222224,0.0,0.17777777777777778
12,0.03468888888888889,0.023780674797556953,0.0,0.12444444444444443,0.24974208857165206,0.0647751322878858,0.1474786595391537,0.5529036705642606,0.6249936648416263,0.05949547853591769,0.3514441786849853,0.7748665064585518,0.3447022988773446,0.02610546052060896,0.29393817806305744,0.41411366958502366,0.4898479340720503,0.1422118394788689,0.15925925925925924,0.9030468676894942,0.04955555555555554,0.03397239256793851,0.0,0.1777777777777778
13,0.038266666666666664,0.025975448997414538,0.0,0.12444444444444443,0.2550237255007288,0.07313677710646822,0.16587215959938076,0.5429895615082736,0.6229521439275277,0.06298397434304254,0.3684919716570703,0.7744215943056952,0.34163520578047474,0.02667056686051779,0.2717219682800872,0.4081119474933856,0.48498666155585246,0.14207943619038402,0.1989221099422068,0.8205559863059907,0.05466666666666666,0.037107784282020766,0.0,0.17777777777777778
14,0.03515555555555555,0.02504589367787575,0.0,0.10888888888888888,0.25911878074769334,0.0757585119362247,0.15302357123560728,0.5419684774679533,0.627877707649866,0.05109664874463899,0.4546731670072878,0.7948941522046541,0.3433520207462631,0.025086859370945565,0.28509528855585775,0.41529223028303025,0.4855959306719614,0.1561923778570289,0.19992111168177593,0.8515091600934096,0.05022222222222221,0.03577984811125108,0.0,0.15555555555555556
15,0.03359999999999999,0.025816599120013016,0.0,0.10888888888888888,0.2611945762189355,0.08444280839697282,0.16031655238629683,0.5676491214892733,0.6260859420352645,0.0630053324306057,0.4112158158746652,0.8310181245932169,0.33998320190708986,0.025757420546476534,0.2790740712347018,0.40859632074192237,0.49879543752664673,0.14918699899141288,0.1729961840162809,0.8333534883518291,0.04799999999999999,0.03688085588573288,0.0,0.15555555555555556
16,0.03997777777777778,0.031517183241942366,0.0,0.15555555555555553,0.2550165424159866,0.06719759604192765,0.15695570874168288,0.5350570103574127,0.6255842826282909,0.05781282751347536,0.4779601112487479,0.7793124367056814,0.3414162244679627,0.024228067692711165,0.2816640761914473,0.4125561564730778,0.4836761984357374,0.17176057090621955,0.1066115730334543,0.858353488351829,0.057111111111111106,0.045024547488489094,0.0,0.2222222222222222
17,0.03251111111111111,0.027747814951233563,0.0,0.12444444444444443,0.24607192666974298,0.05820839527315593,0.15837059925114347,0.5138674594251891,0.6225394375594564,0.05035525953455549,0.48314973269175754,0.7855108742062233,0.33962968627340373,0.02688187890651713,0.28175099137952914,0.4045439433615415,0.4647089457656023,0.15461552019928987,0.09351851851851851,0.858353488351829,0.04644444444444444,0.03963973564461939,0.0,0.17777777777777778
18,0.037488888888888884,0.026680838826652863,0.0,0.12444444444444443,0.25045763897504636,0.0688512763637413,0.16802432887960592,0.5356898246100591,0.6303064684476513,0.046019170793339344,0.5367510641723693,0.7894383598892566,0.34005711273221045,0.022803246813234118,0.2807244536107259,0.4123943109711304,0.4521950015847506,0.14930351965631106,0.09351851851851851,0.797242377240718,0.05355555555555555,0.03811548403807553,0.0,0.17777777777777778
19,0.0322,0.027055489390747294,0.0,0.13999999999999999,0.24662437486769095,0.07299801634863953,0.16103495013492622,0.5191338554463435,0.622228712028064,0.0590217557849454,0.4871955993549613,0.8273010444285815,0.3435429954455865,0.025653729736621864,0.2849677540917584,0.4116148511855831,0.4752444263267428,0.13753036712023148,0.1560118344142454,0.762962962962963,0.046,0.038650699129639,0.0,0.19999999999999998
20,0.037177777777777775,0.028163289300036146,0.0,0.10888888888888888,0.2336622011329556,0.06759159277609242,0.15573829947433168,0.6059591967426986,0.609395397017068,0.041508228258288586,0.5377938135247384,0.7327097004641492,0.3414118340054199,0.019903128060570395,0.2892492285715302,0.40235326004604,0.5181041471844822,0.14079058318292384,0.14601577048913944,0.7805555555555556,0.05311111111111111,0.04023327042862308,0.0,0.15555555555555556
21,0.04184444444444444,0.03200779997530694,0.0,0.15555555555555556,0.23598804583363017,0.06825681830677524,0.15761186250565473,0.5296623840077607,0.6149338186538159,0.052290890779928996,0.5159535638696336,0.8409408618482264,0.34151432181477054,0.026897501487900287,0.2754575123066516,0.4089087829791229,0.5242850122290534,0.12612045686618278,0.09074074074074073,0.7651034278723886,0.05977777777777777,0.04572542853615278,0.0,0.22222222222222224
22,0.042,0.033108128128122076,0.0,0.15555555555555553,0.22702227633109956,0.05689245236794832,0.16194055241235494,0.5249790328228955,0.6162796251811354,0.044822782444910884,0.5119617170536582,0.8088466055267437,0.34413545057247363,0.024217964389644193,0.2833556748262564,0.3994368966946899,0.5434998360547086,0.12722923129995414,0.08333333333333333,0.774362687131648,0.05999999999999999,0.04729732589731725,0.0,0.2222222222222222
23,0.03282222222222222,0.023477554292463162,0.0,0.10888888888888888,0.23521473095313145,0.05820430841058385,0.161316332244691,0.5194896904723691,0.613971302550937,0.04707622367749028,0.5314180490608609,0.7899042962693787,0.34431757343078523,0.02396771924617175,0.2830850532824217,0.40776472459799745,0.5241254950795148,0.12473190043308759,0.14799618401628087,0.7714972200862963,0.04688888888888888,0.03353936327494738,0.0,0.15555555555555556
24,0.03468888888888889,0.0209688658094169,0.0,0.09333333333333332,0.2469536508690714,0.07897739481553341,0.16305724721646045,0.5545907292369222,0.6336605956745215,0.06275754406699383,0.5368413476698356,0.8540531753735232,0.34367424986217693,0.026008119762067475,0.2782335000565832,0.4110311318414868,0.5236617577557002,0.13010955825007986,0.20742436415004462,0.7714972200862963,0.04955555555555554,0.029955522584881288,0.0,0.13333333333333333
25,0.03795555555555555,0.02559066187711138,0.0,0.13999999999999999,0.22587739030547874,0.05643214229178178,0.15700210437315112,0.49221420129144206,0.6101009450847665,0.04976314374280876,0.526124794125392,0.8356746365287906,0.3433073070124087,0.025269399009735193,0.27446391412964216,0.39987441110227007,0.5492043264344891,0.12542593171319827,0.32037433048280767,0.7741079875593485,0.054222222222222206,0.0365580883958734,0.0,0.19999999999999998
26,0.03811111111111111,0.030512292604784712,0.0,0.12444444444444443,0.23061383076118797,0.06862088566675356,0.15768983263728356,0.5487969311307844,0.6127713994296454,0.047525323997829924,0.5227564269152706,0.7608476302118495,0.342777208967735,0.022682729448235402,0.27947808795303347,0.40205473120546786,0.554999093985712,0.11659316595029116,0.25092988603836325,0.7758930957917608,0.054444444444444434,0.04358898943540673,0.0,0.17777777777777778
27,0.036088888888888886,0.02545413692152521,0.0,0.10888888888888888,0.2242125525109258,0.05428818077626144,0.16279241367502692,0.5257149308345835,0.6140194533942797,0.04835044025443421,0.5410963406299726,0.7931318480975552,0.3452708945903283,0.024900545465201374,0.2905722072866271,0.4178214782123085,0.5416537392554273,0.10725827312638622,0.3167005801519411,0.796761239315478,0.051555555555555556,0.03636305274503602,0.0,0.15555555555555553
28,0.03437777777777778,0.026149532016679723,0.0,0.13999999999999999,0.23314456342640724,0.06358639410859702,0.16726959509729797,0.5220643594644558,0.6156676507116887,0.04608878512308287,0.5207998030999548,0.7793881794106579,0.34374102035155346,0.02366478957468351,0.2877075401249434,0.4062825770482182,0.5490629587604341,0.09567296628856636,0.3167005801519411,0.7259598394112002,0.0491111111111111,0.03735647430954246,0.0,0.19999999999999998
29,0.03562222222222222,0.029374474515919763,0.0,0.10888888888888888,0.2340875524059767,0.05583550162346729,0.1572340562359611,0.5050199333255598,0.6171266472683556,0.04897070767574117,0.5140075195565917,0.8193971217196306,0.34272538316106993,0.023852530452895693,0.2930151535945927,0.4154934850629144,0.5441952383970472,0.10729017529104072,0.33279856337806524,0.8111111111111112,0.050888888888888886,0.041963535022742526,0.0,0.15555555555555556
30,0.040133333333333326,0.030969232043002507,0.0,0.15555555555555553,0.2194295960725533,0.03212695495248704,0.1710309403749047,0.4091756807496007,0.6129548018315203,0.04030718571960886,0.5294909180110573,0.7089709441310971,0.3462584477166875,0.020177625198336498,0.28779294220496104,0.4103602051490931,0.5639318820115603,0.12621411250284645,0.1648148148148148,0.8638888888888889,0.057333333333333326,0.044241760061432156,0.0,0.2222222222222222
31,0.03624444444444444,0.02528005117982005,0.0,0.12444444444444443,0.2255956751953921,0.05121542541620658,0.164239443108808,0.5394694059004731,0.6106100164429837,0.047299765570987015,0.506707635038724,0.8046064166349761,0.3436181116869863,0.023426384263216946,0.2850980620790729,0.4030444975581389,0.5651220797524139,0.11702575492314997,0.3002361502772158,0.8638888888888889,0.05177777777777777,0.036114358828314354,0.0,0.17777777777777778
32,0.037177777777777775,0.02746734087629916,0.0,0.10888888888888888,0.22613373441719425,0.0554230488438864,0.1518316301783259,0.5492628152185622,0.6179855252418919,0.04492220994668137,0.5372122334636872,0.8188506011029867,0.3432947946097586,0.02336528194640837,0.2995713474667551,0.41678715591989857,0.5624320405541011,0.1229957310181025,0.1446257665777959,0.8638888888888889,0.05311111111111111,0.03923905839471309,0.0,0.15555555555555556
33,0.041066666666666654,0.02716839121997254,0.0,0.09333333333333332,0.22756105853275715,0.047943321374247075,0.16025550383360862,0.46827591408597363,0.6147390495705402,0.042567900796756784,0.5036207712580748,0.7525354525983857,0.3420616096100105,0.025699009001491205,0.2673852493505407,0.4292337250007874,0.5635481410567099,0.1204836242467494,0.2547738242923783,0.8546296296296297,0.05866666666666667,0.03881198745710364,0.0,0.13333333333333333
34,0.03608888888888888,0.02418676303627336,0.0,0.09333333333333332,0.23643854591530516,0.05845339345191421,0.1600880124569956,0.5318558640382309,0.6191767456009205,0.04525518448387576,0.5128607361048014,0.8191819730890683,0.3461787567325673,0.029053577308709572,0.2754535858914686,0.4597440778884965,0.5458702572128864,0.12574794853520205,0.2602592625727782,0.8324074074074074,0.05155555555555554,0.034552518623247666,0.0,0.13333333333333333
35,0.0378,0.027848789232718805,0.0,0.12444444444444443,0.23522077415083803,0.0605694821886389,0.15586852561419665,0.5241014571848489,0.6156204498672705,0.051838276303637805,0.49389600215854773,0.8192275110257543,0.3413624233761424,0.023958592467518573,0.2627225890215174,0.4125779180552757,0.5521114905472658,0.13586231273417812,0.20044206729075528,0.8722222222222222,0.05399999999999999,0.039783984618169725,0.0,0.17777777777777778
36,0.04075555555555556,0.02754519518496425,0.0,0.10888888888888888,0.22901232289948342,0.05345888608799099,0.15515559091133063,0.5083091288485235,0.6143599221011913,0.04750424072006309,0.5030140970931464,0.8015785895965153,0.34475576501402694,0.02776079656690682,0.2833460374791603,0.4476904291588038,0.5583962142292512,0.13604156939780485,0.2427094121042498,0.8722222222222222,0.05822222222222221,0.039350278835663215,0.0,0.15555555555555556
37,0.03562222222222222,0.025776733695330754,0.0,0.10888888888888888,0.21510178158534124,0.030366815387735016,0.1601648482838798,0.28157727867919546,0.6008883615780268,0.043143893121544784,0.49104148699661065,0.7059583005540192,0.3509661866330541,0.024992933028179835,0.29100053504608897,0.42608833477657315,0.5869415692189337,0.11221266336976679,0.3653678290165459,0.8722222222222222,0.05088888888888888,0.03682390527904394,0.0,0.15555555555555556
38,0.038733333333333335,0.02812890082687901,0.0,0.10888888888888888,0.22237034546330572,0.05420534811151982,0.15700348242309914,0.4960098358601761,0.6145203331854208,0.044845749480340154,0.48378200318089215,0.7657096321474111,0.3433245051452581,0.025010813784271394,0.2737926168129365,0.39112801182225726,0.5667661939153266,0.12108691616019476,0.2732236014945562,0.8077206190405001,0.055333333333333325,0.0401841440383986,0.0,0.15555555555555556
39,0.03686666666666666,0.0276219540525107,0.0,0.12444444444444443,0.2182482802838372,0.05131939572913565,0.15687827917552383,0.518062703138882,0.6059227325717855,0.04683312557647822,0.5147133524907573,0.7883142219694576,0.344848142749223,0.024295009526514137,0.27972662697846457,0.41252224633265805,0.5864555899777113,0.11798451277810174,0.2825748620617937,0.8666666666666667,0.05266666666666667,0.03945993436072957,0.0,0.17777777777777778
40,0.03842222222222222,0.027516630212865906,0.0,0.10888888888888888,0.22080495214422347,0.05174419429456818,0.14825809832767523,0.4953716279595823,0.6067744783204858,0.05198610798611095,0.4931365727686927,0.7920812803677751,0.34862409215608836,0.023749795609869614,0.30103210795494023,0.3993654464772262,0.5808633806859966,0.1187447358849235,0.3351891452976225,0.8294270143361766,0.05488888888888888,0.03930947173266558,0.0,0.15555555555555556
41,0.04153333333333333,0.030959463739892657,0.0,0.15555555555555553,0.2144340510317605,0.04416980930602345,0.15943928973805996,0.526826815198901,0.6025757966963424,0.04106911509887794,0.510258938245217,0.7201835612880704,0.34792531065236965,0.020036793965706144,0.29854454267607927,0.41367582848698153,0.6195545172300473,0.11198117943217943,0.16495899098689265,0.8435185185185184,0.05933333333333333,0.044227805342703805,0.0,0.2222222222222222
42,0.03873333333333333,0.027255091267504493,0.0,0.10888888888888888,0.21957823506959623,0.06289523754495108,0.14115230761816092,0.5879787466480266,0.6068955365604519,0.04716681970475247,0.5264795231212999,0.8194645800339089,0.35012668547634634,0.02437784647045158,0.29433890066485074,0.4357455740782221,0.6194722773918017,0.11245577604991595,0.3456879793514919,0.9018518518518519,0.055333333333333325,0.038935844667863574,0.0,0.15555555555555556
43,0.03842222222222222,0.027516630212865902,0.0,0.12444444444444443,0.21104221460517653,0.039415033846287785,0.16066622073237333,0.4384497392956755,0.6033662383905856,0.041116130243243544,0.5140122114564802,0.7470953320607981,0.3514710459899877,0.023038861932011993,0.3023826982099804,0.45255651164193705,0.613747309124231,0.11427310521351192,0.32554381539734967,0.9018518518518519,0.05488888888888888,0.03930947173266558,0.0,0.17777777777777778
