group,metric,count,mean,std,min,max
ice_mud_low__20dogs,shp-min,20,0.3336947733425717,0.016956320603780398,0.30477528857743463,0.36643401391719044
ice_mud_low__20dogs,shp-std,20,0.02632483073150019,0.0020903478123753924,0.021716228298996443,0.029783995152793823
mud__15dogs,cap-avg,20,0.07152222222222221,0.01774681678985951,0.041999999999999996,0.11266666666666665
mud__15dogs,cap-max,20,0.20555555555555557,0.04267303193260338,0.13333333333333333,0.3111111111111111
mud__15dogs,cap-min,20,0.0022222222222222222,0.006666666666666667,0.0,0.022222222222222223
mud__15dogs,cap-std,20,0.04321555898981122,0.0072733679235435994,0.03172334109721689,0.05814031558476697
mud__15dogs,dog-avg,20,0.5682861223806196,0.12705051049238406,0.35240914387639033,0.7575613302530677
mud__15dogs,dog-max,20,0.7684442145489401,0.06593260018117443,0.5772331580820184,0.8670625871914986
mud__15dogs,dog-min,20,0.45834526464042474,0.1285535758218927,0.23382745964417384,0.6684212086458864
mud__15dogs,dog-std,20,0.054517893375481005,0.012891694689401536,0.03955129039482071,0.08351166662470366
mud__15dogs,fit-avg,20,0.05006555555555555,0.012422771752901657,0.029400000000000003,0.07886666666666667
mud__15dogs,fit-max,20,0.14388888888888887,0.02987112235282236,0.09333333333333332,0.21777777777777776
mud__15dogs,fit-min,20,0.0015555555555555553,0.004666666666666666,0.0,0.015555555555555553
mud__15dogs,fit-std,20,0.030250891292867853,0.005091357546480519,0.022206338768051823,0.04069822090933687
mud__15dogs,gen,20,100.0,0.0,100.0,100.0
mud__15dogs,mrph-avg,20,0.5876738292782402,0.08569696682656892,0.39710735369875877,0.7212858770016788
mud__15dogs,mrph-max,20,0.8219113075009825,0.08605106648470925,0.6231936187170912,0.9631955905964459
mud__15dogs,mrph-min,20,0.28594923487559964,0.09484206200551241,0.0861111111111111,0.47250523357639224
mud__15dogs,mrph-std,20,0.10997620361022599,0.018624447668328603,0.0806373923936141,0.15391609379544274
mud__15dogs,pen-avg,20,0.2972501454140021,0.1258275892003992,0.10948407551400426,0.5009288508946642
mud__15dogs,pen-max,20,0.4743222810066386,0.0952792198508258,0.22116284778397308,0.5701725652416739
mud__15dogs,pen-min,20,0.2200614161977134,0.11698248031036064,0.05142057384882476,0.42190482589410566
mud__15dogs,pen-std,20,0.042061755026564444,0.011900924833828352,0.02609853438080372,0.06825808584991336
mud__15dogs,shp-avg,20,0.3467359431257227,0.036499122316401476,0.2769322509367918,0.40181775001291137
mud__15dogs,shp-max,20,0.41794908899133765,0.03618115431259575,0.3564648457883965,0.48172976180729377
mud__15dogs,shp-min,20,0.28006831207139865,0.031496605554416794,0.20157823512275885,0.3338660274341028
mud__15dogs,shp-std,20,0.02492217784698616,0.0024319075286161097,0.02156847348181339,0.03112993808629222
mud__20dogs,cap-avg,20,0.09498333333333332,0.030112100742244994,0.06833333333333332,0.20333333333333337
mud__20dogs,cap-max,20,0.25166666666666665,0.06006940430313367,0.19999999999999998,0.43333333333333335
mud__20dogs,cap-min,20,0.0,0.0,0.0,0.0
mud__20dogs,cap-std,20,0.05748124817869134,0.010959546677452015,0.044924628236883854,0.09000000000000001
mud__20dogs,dog-avg,20,0.45115820438391396,0.11586609171962652,0.2797359514443235,0.6584790143318802
mud__20dogs,dog-max,20,0.6927272161910155,0.04871207038673703,0.5879882019737543,0.7848355781695133
mud__20dogs,dog-min,20,0.35130842058899986,0.13115107321397093,0.15806897291383934,0.6060456847304706
mud__20dogs,dog-std,20,0.057863840408410326,0.023122058159294353,0.021923732540148375,0.10177304058892661
mud__20dogs,fit-avg,20,0.06648833333333333,0.02107847051957149,0.04783333333333334,0.1423333333333333
mud__20dogs,fit-max,20,0.17616666666666667,0.04204858301219356,0.13999999999999999,0.3033333333333333
mud__20dogs,fit-min,20,0.0,0.0,0.0,0.0
mud__20dogs,fit-std,20,0.04023687372508393,0.00767168267421641,0.031447239765818695,0.063
mud__20dogs,gen,20,100.0,0.0,100.0,100.0
mud__20dogs,mrph-avg,20,0.626776838389239,0.05784495924495622,0.5325560257674676,0.7691085416950315
mud__20dogs,mrph-max,20,0.8583320652050295,0.05315392191057518,0.7888888888888889,0.9842592592592592
mud__20dogs,mrph-min,20,0.3024117238875144,0.06885942192664107,0.14639531058011523,0.4153273098042242
mud__20dogs,mrph-std,20,0.11342016731157051,0.01746828648416519,0.08076164091326882,0.14223526926405183
mud__20dogs,pen-avg,20,0.260931444365915,0.13300879235588142,0.1035772599038908,0.548173268492778
mud__20dogs,pen-max,20,0.49158382169589043,0.05952645278062783,0.3622934284852579,0.603782095867416
mud__20dogs,pen-min,20,0.19744905617708944,0.13531348767558474,0.04107695121725031,0.4777720369528154
mud__20dogs,pen-std,20,0.04403144404542767,0.01986159061076822,0.017146146703255757,0.09600526153885897
mud__20dogs,shp-avg,20,0.3899138812281514,0.03647402790876301,0.3274740142551421,0.4346226343530031
mud__20dogs,shp-max,20,0.4685824409090734,0.03612675183304959,0.38783842289257664,0.5286404748818553
mud__20dogs,shp-min,20,0.31920581776043205,0.02802805750649596,0.261117887209976,0.3772186514225238
mud__20dogs,shp-std,20,0.027165970752894966,0.003557948134914268,0.021985068847145864,0.03530523211719874
