gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max
1,0.025333333333333333,0.030310329087337804,0.0,0.15555555555555556,0.5249509189757791,0.18438012755607042,0.10680553044491738,0.8599446641099945,0.6434488983606248,0.10944078613506444,0.27104530330266946,0.8708818432682981,0.34606136040718255,0.04183234637995536,0.25466909742775173,0.515928021823932
2,0.033777777777777775,0.03777516330822361,0.0,0.2222222222222222,0.46014578913863113,0.1694638703381189,0.12821292343151144,0.8502619295572124,0.6394479365571688,0.12268257673993337,0.18864864829002592,0.8298779047316412,0.342508825019092,0.03996751220272781,0.27515993004285105,0.47783810820489636
3,0.03955555555555555,0.041761226035642196,0.0,0.17777777777777778,0.4329325664735835,0.17690857113183242,0.09269691084196803,0.8301196652280526,0.6331236280424265,0.1278432954568104,0.20881921576865017,0.8168109422135644,0.3457891337105894,0.03454282852024177,0.2588978182552791,0.43004690634258574
4,0.046,0.044694297700194154,0.0,0.17777777777777778,0.43922964881377147,0.17266479921601097,0.051315232034484924,0.8223978483183544,0.6337726549561693,0.1280626279992848,0.15641669554202445,0.8100412955344417,0.33532963860598963,0.03796890908181905,0.24855612935881036,0.45632622820566143
5,0.050888888888888886,0.05099455308603501,0.0,0.24444444444444444,0.44757604435769116,0.16230805215282235,0.11555464381614806,0.8332159165420109,0.6364554215051609,0.09795256267775976,0.3407261084799818,0.8055916647935302,0.3324728298652922,0.044313534143214844,0.25303768741108795,0.4925228600783726
6,0.057111111111111106,0.0624009338328352,0.0,0.37777777777777777,0.3881690755918414,0.1550285717065782,0.07727328958658623,0.748464810677274,0.6369926713713253,0.10811416873400526,0.305350588217586,0.81701943715254,0.3289781571649328,0.03829483756105227,0.21080789759150598,0.4240575338908747
7,0.062222222222222213,0.0604509800388242,0.0,0.31111111111111106,0.3896087769991328,0.15997023172935354,0.07195572426173082,0.8110242723933553,0.6069019814446425,0.12070191369309421,0.2210262819743325,0.8021441289460944,0.3294841637547097,0.045695305921115335,0.22192214023415816,0.48384272588828986
8,0.0691111111111111,0.06710191254104958,0.0,0.3333333333333333,0.3716941318029447,0.15909574149570085,0.08247537782949559,0.7763800284124821,0.6040634888415046,0.1253766768411026,0.3019909782199897,0.8361911207531697,0.32706244189605627,0.044094718907463144,0.2239973428543208,0.43297290943221817
9,0.07666666666666667,0.07078920193865101,0.0,0.2888888888888889,0.3769245108869404,0.1630953242166328,0.06708794251093118,0.7927115369644832,0.6085704735595358,0.11278046934593762,0.24964321879353188,0.7925183676473143,0.3245508085033451,0.04490714511836651,0.21880296134414523,0.4368589922487149
10,0.09622222222222222,0.09081550963422194,0.0,0.4444444444444444,0.36379055597329,0.1487342244541027,0.06022582117212111,0.7286373777431444,0.611135929320001,0.1093045287627632,0.29841353576491425,0.8225173395392876,0.32107528859360207,0.04873523577788842,0.2252021370219682,0.4515785879610979
11,0.12044444444444444,0.09661837874395901,0.0,0.4222222222222222,0.3621996782988263,0.13455817618054947,0.06005054466282599,0.7711191475408722,0.6209116620968839,0.10193871695675295,0.3020860862688553,0.761979726058582,0.31777824851386793,0.0450892196076306,0.2245180296366731,0.4352087046313178
12,0.13688888888888887,0.11290638534578924,0.0,0.4444444444444445,0.3689210737429774,0.13651375617442021,0.05966109892256377,0.7832519253960029,0.6179457153934724,0.11031870055733738,0.27595013986632416,0.7779566024026994,0.3083791263198672,0.04662755520353383,0.23039820882427395,0.42976935420757073
13,0.14688888888888887,0.09847704501589051,0.0,0.37777777777777777,0.3697666299468896,0.16042828821116084,0.051679274371672794,0.7891093618745423,0.6160058583212719,0.11308872026991533,0.21266650346808136,0.797177437037157,0.30751192531921506,0.049186805625141786,0.20661271761002534,0.43109358295064854
14,0.1562222222222222,0.10258173495159367,0.0,0.4666666666666666,0.3526870575542502,0.14169347116169845,0.05413927278318753,0.7317984666047348,0.6184761398102995,0.1144006819471778,0.2960788998123783,0.8137422997840827,0.30354325594587017,0.0480567903344288,0.21165038504357891,0.426315055612452
15,0.18777777777777774,0.12140636792540788,0.0,0.5333333333333333,0.3666642252657144,0.14601740853692002,0.09453715921195209,0.7982752221835971,0.6274518686715621,0.09959724521018959,0.30521843470878424,0.7940806091037248,0.30187498292451187,0.04227995291694656,0.23355796575150956,0.3994847917055873
16,0.17088888888888884,0.1331737934402233,0.0,0.48888888888888893,0.37685341633792474,0.13702265200781338,0.10201578496769892,0.7572817786557983,0.645825973356127,0.10390510627292167,0.2569924210937477,0.8337683918900064,0.29874855679399415,0.04213771364515617,0.23440043080321118,0.42536967861066644
17,0.19244444444444445,0.12563792774830732,0.0,0.5333333333333333,0.3591070468057498,0.1450626593238192,0.055035234311728826,0.7987310607739718,0.6321272650838411,0.12827597194931978,0.19433101895767757,0.8401646628945905,0.30535415723544274,0.0440929439781894,0.23221741375935703,0.43427534734585355
18,0.25177777777777777,0.13366828298644076,0.0,0.5555555555555556,0.36130155113223317,0.12165535234222298,0.06011152789279737,0.6795779229769513,0.6684046572374878,0.10418979571820461,0.2395155240399162,0.8571953677394303,0.2950712432144681,0.03630818074745914,0.23924309220520615,0.43766994844214374
19,0.2382222222222222,0.14243317688145277,0.0,0.5333333333333333,0.38635598295072676,0.1176651076726909,0.13821479677596796,0.6994669656498519,0.673302789255797,0.10118313032623634,0.4054969377363184,0.825613874438362,0.2927476312043365,0.039990932306705425,0.22675791910744755,0.4109441126586231
20,0.2348888888888889,0.13963815672950863,0.0,0.6222222222222222,0.38526289844074973,0.11490197638103201,0.15279413308934262,0.6568377518246395,0.6884434431616384,0.09648344413370709,0.3615847475830825,0.8295087661549952,0.29427695521204267,0.04018860467725144,0.22207627000236843,0.41140346375004855
