gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max
1,0.023555555555555552,0.027183873214885388,0.0,0.11111111111111112,0.471044794122736,0.16941429588418636,0.06241446488281475,0.869773755717458,0.6473642978364207,0.13982387456939158,0.18713889264349148,0.856486123059848,0.3444645113119565,0.0418743472747914,0.22720087948722076,0.48128443106724766
2,0.030666666666666665,0.032927904785762595,0.0,0.15555555555555556,0.4543684808744455,0.1757354544725269,0.08055228462609652,0.8551009763090397,0.6328365898437055,0.13699920790124212,0.16307289248406767,0.8533357348238241,0.345827756221603,0.041832447461640915,0.2546145594227935,0.4696592144390954
3,0.032,0.03019606711371205,0.0,0.13333333333333333,0.4373599880369752,0.1706189585740061,0.058723969039004786,0.8122857995554673,0.6195391236850424,0.1355240931902449,0.16190588597112013,0.8458442776448282,0.34429206508838256,0.038987258030741184,0.2321996778329657,0.46064450633858706
4,0.034888888888888886,0.034748478961293496,0.0,0.15555555555555556,0.4316308165939725,0.16933715205403616,0.0574075316661574,0.8446764595808959,0.6202660337539373,0.1252063764071743,0.2364973918982846,0.8884717914382905,0.34907584661390473,0.03758637281293545,0.25183739247673287,0.47214637930161846
5,0.03777777777777777,0.03303570832737445,0.0,0.15555555555555556,0.40910877860430545,0.15331542798004658,0.11147002347865864,0.8484283348323745,0.6121816965655724,0.12276250305195294,0.30535031763373155,0.8441225180590414,0.34875909417429674,0.03438750160782897,0.2647259607159611,0.4413627530991393
6,0.03733333333333333,0.032490074457772564,0.0,0.15555555555555556,0.3989729142782026,0.16564172813943115,0.12681932431720588,0.8892161150463096,0.6171071624730444,0.1159714978695544,0.25106921780614916,0.8316172278832475,0.3505600160068964,0.04270254830864787,0.2514751800521591,0.4976402706230721
7,0.03777777777777778,0.03478327964999673,0.0,0.13333333333333333,0.40919150654008635,0.1686587036646623,0.059755549856636135,0.8352812203357279,0.6300228843355369,0.11807762427604898,0.24259764613546209,0.8602063072985109,0.342120018258807,0.04227908944692293,0.24571865825272055,0.45643990017355723
8,0.04288888888888888,0.041604249545532164,0.0,0.2222222222222222,0.4192955516625723,0.18063398738822373,0.05172417798896514,0.7952101412339004,0.6259197228926268,0.11797157845368335,0.2026710038344006,0.8459488313865391,0.33780091485836294,0.04471452529140167,0.25665651078590757,0.46952233737304994
9,0.045777777777777785,0.03820930014124769,0.0,0.15555555555555556,0.40274945226385533,0.1536431308700075,0.06128362794440088,0.8052914450555454,0.6373921963639225,0.11591706803739388,0.2157364132737504,0.8122250640115173,0.33622039247838137,0.04180697623514285,0.25922369764462505,0.5327208974619079
10,0.05155555555555555,0.04420826133620696,0.0,0.20000000000000004,0.4194451474760344,0.14399061793227722,0.042387173837788526,0.7744734287671857,0.6465351754632929,0.12177797652702736,0.15813879627525743,0.8507900272992311,0.32209036720571727,0.04512487744701772,0.22552630780290114,0.43128888309526076
11,0.05577777777777777,0.05282115176777267,0.0,0.2888888888888889,0.41302673001119933,0.15904333648490354,0.03794181075270369,0.9514147555231075,0.6481170334308252,0.12126110287016072,0.20229749540819467,0.8448198877286446,0.32838365227676825,0.048867764842298135,0.22341226351790833,0.43248148243419354
12,0.05711111111111111,0.05060181034188938,0.0,0.19999999999999998,0.40498129536750616,0.14488659616342606,0.11154757889310485,0.782484926871593,0.648289244652201,0.10614576018121898,0.28321023977323656,0.8089939166369301,0.323228389026904,0.0434474099657968,0.23932638533363718,0.4337218725622225
13,0.060888888888888874,0.05292622398381719,0.0,0.22222222222222224,0.38260951672066407,0.13097458507214177,0.06422156048585632,0.7075190636011768,0.6341523554065132,0.11138682810098638,0.14661074357850123,0.7833736865896285,0.3171498113040733,0.04705465178379843,0.20200212668984954,0.4464763604429674
14,0.07844444444444443,0.059083953661268424,0.0,0.2888888888888889,0.3952040591113316,0.12793905237113076,0.135202492314746,0.7724898622020544,0.6719374434611542,0.08136610162063959,0.35440598405592283,0.8440164416446919,0.30066459728424944,0.038325308965410185,0.22600853731036352,0.41148944907309576
15,0.09399999999999999,0.06339022785614767,0.0,0.2888888888888889,0.40570892241563017,0.15033250473163368,0.1310961961779956,0.8831092210210455,0.6641433422394484,0.07249389649021666,0.3669803464938333,0.8002183404704014,0.30118441102494203,0.04455019184711569,0.22062261695038188,0.4438558781847865
16,0.09644444444444444,0.056848944309774156,0.0,0.26666666666666666,0.3876686645836317,0.1285393177165479,0.18059818183172816,0.8311602191223959,0.6800986417559024,0.06844193001378174,0.41931118315010835,0.8289388593898406,0.2912474401570439,0.03988075179169436,0.19919128268232209,0.4734692702391738
17,0.11533333333333332,0.07239773545329599,0.0,0.3333333333333333,0.36412952011225774,0.12613043233245863,0.15239908435038044,0.7817311168852993,0.6723892745008021,0.0726907990416322,0.40923191447727314,0.8044033945156951,0.3007134583666766,0.04028688534445855,0.22079470756606234,0.4438186803940909
18,0.1271111111111111,0.07167002576107108,0.0,0.35555555555555557,0.341684936818886,0.10411873204156309,0.12105819816979724,0.8130448866904635,0.6714111234719282,0.0693220198480469,0.4190622028909395,0.8286023278552803,0.2954434935983382,0.03647982975418863,0.19738852259307946,0.3917184843612091
19,0.1433333333333333,0.08082140041741483,0.0,0.37777777777777777,0.35911923391218237,0.11503330006273974,0.21622800872295503,0.7322381971794777,0.6748033832426191,0.05444728572636645,0.5206246540532891,0.7916475477927989,0.291878071805056,0.03389889085023075,0.1983253202593247,0.402005487011514
20,0.14511111111111108,0.08341211091270609,0.0,0.39999999999999997,0.35981824753949077,0.0993123212671091,0.1730220303119481,0.6468908169518816,0.683931274250792,0.06124069582457272,0.38358716098269435,0.8039793772552425,0.28420380706926784,0.029755448117202987,0.22177517202845884,0.35928073162218466
21,0.16133333333333333,0.08383522934311294,0.0,0.4000000000000001,0.3356207829465193,0.09836616732363503,0.14769817372202518,0.6972764788319926,0.6807162887180757,0.06148246095815984,0.46501421269317117,0.8177367417218765,0.29087577180344537,0.033925320861699665,0.22270515148196193,0.4212160244734295
22,0.16644444444444442,0.08204154322545874,0.0,0.37777777777777777,0.33798361014131795,0.08127751390340014,0.2342317416612026,0.7228843625884309,0.6852866192431484,0.04507419552535802,0.561138744113944,0.8027716650675272,0.2838747393225038,0.028020489689513945,0.20162558904561648,0.3681854459772334
23,0.16177777777777777,0.09407535723825965,0.0,0.37777777777777777,0.34876260513787494,0.09652367681495679,0.15919708262512053,0.637025565379056,0.692584210722232,0.057504494683883446,0.45811966973340984,0.8264609264571589,0.285431884885877,0.029781938797076312,0.22035040354670646,0.3687318371176971
24,0.19133333333333333,0.09058901903856985,0.022222222222222223,0.4000000000000001,0.35186105187643774,0.09295812415700085,0.1761340608401043,0.6764270091869257,0.6947149175594619,0.05368870256012875,0.41735912544918835,0.7799398482567722,0.2837535895597203,0.031428511254872185,0.23363800104800048,0.4124832656231203
25,0.22,0.09446405025258792,0.0,0.48888888888888893,0.33934621381912095,0.0831816370456755,0.06969429775413558,0.661605754550988,0.6941034039037289,0.06481051225951627,0.33307974084454395,0.7900834177778494,0.2823612597176141,0.03099562905822349,0.224850326402555,0.41989546200037936
26,0.21999999999999997,0.08717797887081347,0.022222222222222223,0.4444444444444445,0.3611621330733597,0.09137469494239477,0.08845176168725244,0.8274992485522583,0.7076797540983027,0.0556892272162236,0.31804107839281653,0.7957465587606435,0.27924048693930237,0.035435149344356674,0.20980672735586778,0.43786953020184166
27,0.23044444444444445,0.10839593632763951,0.0,0.48888888888888893,0.3611335835470685,0.07686621839257644,0.09323017293359476,0.5812174075671517,0.7112169643445552,0.05797628525573772,0.31214146244797375,0.7804344380820255,0.27151565010439266,0.033012590835303,0.18726859877760502,0.38221281586679257
28,0.23377777777777772,0.09800377921662379,0.0,0.4222222222222222,0.3699808184364628,0.08256294626267928,0.15698051165384586,0.6239041268647575,0.7126740912946766,0.04771287482220446,0.4988942752258991,0.8142494851692949,0.26882404550868233,0.028417887323423305,0.18736301088318705,0.4040393377751676
