mode,environment,dogs,gen,cap-avg,cap-max,cap-min,cap-std,dog-avg,dog-max,dog-min,dog-std,fit-avg,fit-max,fit-min,fit-std,mrph-avg,mrph-max,mrph-min,mrph-std,pen-avg,pen-max,pen-min,pen-std,shp-avg,shp-max,shp-min,shp-std
evolving,field,15dogs,21,0.11208333333333328,0.31,0.0016666666666666648,0.064453983047406,0.4834579054304097,0.7111638674187238,0.378366646960998,0.06052375265994053,0.07845833333333327,0.21699999999999994,0.001166666666666665,0.04511778813318419,0.5802642426069581,0.8357019112674579,0.2660811269952652,0.11869506479333962,0.24872623393333582,0.5022015848794039,0.17322693604149617,0.05539780560614466,0.39407484219974287,0.4745299929947987,0.3250687534757458,0.02683822783427936
evolving,field,15dogs,22,0.10939999999999994,0.30166666666666664,0.0,0.06419106959627245,0.48249592089387017,0.7209071575792952,0.3815768110093563,0.060620574916668925,0.07657999999999995,0.21116666666666659,0.0,0.0449337487173907,0.5765384833775877,0.841062082350553,0.2649795269762766,0.12019288591308108,0.2487719224548152,0.4876182789166951,0.17442233268872379,0.05574620509113219,0.39388457599031407,0.4643634441203077,0.3267958621679753,0.026639284340004267
evolving,field,15dogs,23,0.10806666666666662,0.30333333333333334,0.0016666666666666648,0.06439681866365762,0.48286169789094435,0.7001469461648563,0.3816116700418073,0.059136948407530754,0.07564666666666663,0.21233333333333326,0.001166666666666665,0.04507777306456031,0.575102360853345,0.8352401287269222,0.25627989404010076,0.12162759962878944,0.2474637438301522,0.48287253513590295,0.1703358365555785,0.054264657644576185,0.3936824346686674,0.4639728890673525,0.32388486751886736,0.02648318648761171
evolving,field,15dogs,24,0.11036666666666661,0.31333333333333335,0.0,0.06377068542884595,0.4817567581235115,0.6998086629922692,0.38121488676845383,0.05829193015104715,0.07725666666666661,0.2193333333333333,0.0,0.04463947980019214,0.5734884510034479,0.8389259384156936,0.27366580671465635,0.12086822988772634,0.2477651010985967,0.4946062797151763,0.1739175981959457,0.05332498703099621,0.39455666496161645,0.4704046627372286,0.3282861392047974,0.02573001754295704
evolving,field,15dogs,25,0.11279999999999994,0.30333333333333334,0.0016666666666666648,0.06505195429832936,0.47718783878982124,0.7018140069033888,0.38273316693827353,0.056569082286133075,0.07895999999999995,0.21233333333333326,0.001166666666666665,0.045536368008830534,0.5743921795128012,0.840726751063767,0.2632711680690206,0.12002370703146874,0.244827827635464,0.5004052199193155,0.17211797888817212,0.05184576138668924,0.3946952143839411,0.46470878175155617,0.32889162233971014,0.02521881988881544
evolving,field,15dogs,26,0.1118333333333333,0.3083333333333333,0.0016666666666666648,0.06685263654925667,0.48067983179351204,0.6938770915373602,0.3798095722868607,0.05689155886769576,0.07828333333333329,0.21583333333333327,0.001166666666666665,0.046796845584479656,0.5721903102389267,0.8181267590031039,0.26449915178886957,0.11826436832448428,0.24537698419862936,0.48386993258700206,0.17476375584257658,0.050676405530286496,0.39458187990170107,0.4740704742567253,0.3283798527797767,0.02661151675461405
evolving,field,15dogs,27,0.11068333333333327,0.31166666666666665,0.0,0.06704641070513319,0.47833471296595265,0.690072700443914,0.3809846745512674,0.05611454375631593,0.07747833333333329,0.21816666666666662,0.0,0.046932487493593224,0.5737325615188021,0.8321339831292566,0.27712020332314136,0.11366366450234569,0.2442987475678097,0.4896281190119516,0.17499824637132516,0.049203734849753364,0.3950701059855168,0.471275961355191,0.3303594851548633,0.0266765758010168
evolving,field,15dogs,28,0.10958333333333328,0.295,0.0016666666666666648,0.0643021437385866,0.47926637140842265,0.7123840045864601,0.3806444692645114,0.05845348819747216,0.07670833333333328,0.20649999999999996,0.001166666666666665,0.045011500617010605,0.5742039923396268,0.8341625919842052,0.2600891980351148,0.11790643595964449,0.24541618211566255,0.5041801536824925,0.1744335686961213,0.05248070329546641,0.39431492149467906,0.4690315076598074,0.3234243619641574,0.026728132654309504
evolving,field,15dogs,29,0.11079999999999994,0.3133333333333333,0.0,0.06575598710182687,0.4782670999213766,0.7231067592188147,0.3780004296167291,0.060390339836454976,0.07755999999999995,0.2193333333333333,0.0,0.0460291909712788,0.5730512153396016,0.8389750286168007,0.24666505690478976,0.12127366176804277,0.244089119713964,0.4967981180545988,0.1712033014081721,0.052492485567042446,0.3956350611732009,0.4645247598257186,0.3241796329728787,0.02651894118796424
evolving,field,15dogs,30,0.11179999999999994,0.3083333333333333,0.0016666666666666648,0.06498730158226798,0.47596374287766874,0.7016909698936112,0.3801205759178136,0.055312518635072805,0.07825999999999995,0.21583333333333327,0.001166666666666665,0.04549111110758757,0.5763606949693233,0.8347648266731195,0.24200157759899082,0.12134510109457006,0.24417256622559988,0.4995750333075161,0.1745886050619499,0.050504779047404136,0.3940548936860718,0.4653460448922292,0.328099593302348,0.025622590495684543
