gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max
1,0.044333333333333315,0.04083979540704005,0.0,0.20000000000000004,0.48923670953231424,0.17792328934368534,0.04566649524256015,0.794895689337884,0.5735642062191263,0.10976287079372309,0.1596520054800756,0.7493975387095748,0.38871857085556605,0.037488996447375585,0.3148233544224591,0.48804565324714616
2,0.047666666666666656,0.044784669996179124,0.0,0.19999999999999998,0.4598815193099929,0.15990079584553385,0.11517658801794572,0.8320039026559853,0.5726102613186367,0.11266806637529346,0.2420661503805551,0.7756997002677025,0.3804523257540698,0.03629284629136699,0.3019201909757831,0.49003316822272147
3,0.040999999999999995,0.04132661235679606,0.0,0.13333333333333333,0.45968430096142066,0.1696930889157256,0.04657786138812877,0.8558223482181099,0.5679124123427524,0.12381586797145079,0.14457626253993183,0.8020993299739761,0.38354824316320674,0.03625288979013172,0.2799180996404999,0.49686428674877575
4,0.04333333333333332,0.042557151116012354,0.0,0.19999999999999998,0.4574439403759868,0.16904884101628212,0.05228879915754747,0.863433628849592,0.5809495377151707,0.12090765146063245,0.14338302433444758,0.757423307181201,0.3935728219046554,0.0339361467375899,0.3156211991472601,0.4890078723349152
5,0.05999999999999999,0.05077182070575939,0.0,0.20000000000000004,0.38613048192530003,0.16312095126545387,0.06103763475075971,0.7037826274627396,0.541390739475656,0.12744061574585977,0.1523696700320548,0.7301791035600029,0.38397457359118936,0.037192071933190705,0.30245574236677253,0.5100270853569099
6,0.05833333333333333,0.05525194818083592,0.0,0.26666666666666666,0.3623568099096886,0.1618221504905202,0.08832747874391661,0.7191868760415056,0.5391043944717466,0.1260382929350324,0.25590618377179475,0.7604207703472766,0.3858026967110241,0.032520988902301644,0.30126086084989406,0.4967184910829703
7,0.057,0.052766782480395125,0.0,0.20000000000000004,0.35119275839735287,0.16474330381858032,0.08721415129604836,0.7814824657220193,0.5312269162017507,0.12411925169983902,0.25475521410196195,0.8019577481114327,0.3924153405659592,0.03448968678537652,0.31560936579551685,0.49376862248519576
8,0.05933333333333333,0.0526160093930017,0.0,0.2333333333333333,0.34156175306591985,0.16858894051806156,0.0901446513700414,0.719214572311146,0.5251913017333447,0.12477375139439077,0.24067616891811183,0.7454063485506491,0.39369991296071044,0.039296562940975104,0.31271696495812645,0.5084592077286011
9,0.056333333333333326,0.046831850510333485,0.0,0.2333333333333333,0.3115682466909914,0.17255976551539032,0.09455277604549599,0.7765020449628067,0.5041554336839716,0.1389720012395747,0.25603654968626294,0.7677810722621601,0.3939172245434074,0.0385082075949813,0.30533510098881206,0.4886816307767632
10,0.06333333333333332,0.05385164807134505,0.0,0.26666666666666666,0.3512292710392851,0.20024709436275265,0.08314664432062231,0.842184993042562,0.528791792040278,0.13270617640830343,0.2785210163068234,0.763805815806312,0.3941303702654098,0.037854235293761154,0.29585653351625285,0.49228101615847764
11,0.06833333333333332,0.055251948180835925,0.0,0.20000000000000004,0.3091108301932215,0.17713872315559967,0.07829264395171116,0.8334423618544585,0.502752385438819,0.14090528855027093,0.21691876465708057,0.7712222743521538,0.3928761043670703,0.03616271352498615,0.3134423270029729,0.47231296369188663
12,0.053000000000000005,0.05122824741617981,0.0,0.3333333333333333,0.3358691592038928,0.1897873820377128,0.0751026461653982,0.8202350054474024,0.5127676010856625,0.1385976081429205,0.22292764967419165,0.7916983194400963,0.39727930275362966,0.04282474031300036,0.29034963796128727,0.5687814692265655
13,0.07666666666666666,0.07579211333934716,0.0,0.3666666666666667,0.3382382795648928,0.1824793213384103,0.0821211235958969,0.8325942654640911,0.521640021249977,0.13553155625563756,0.22341341856978283,0.7592314734153126,0.3925714007968958,0.03802708012234024,0.3141874814621593,0.4723638445317362
14,0.07200000000000001,0.06510162995057976,0.0,0.26666666666666666,0.3531361725553446,0.1986368848868357,0.09482524703760074,0.8751991918260346,0.5359401448410975,0.13149901143415005,0.22564353674233764,0.7483142415964639,0.3932610770811474,0.0431083704138024,0.28275766750408615,0.4993280445540515
15,0.07799999999999999,0.05719751354347106,0.0,0.3,0.3452726438294455,0.19034601781247468,0.05198675368670805,0.8707743611050854,0.5359993132597116,0.13110892643484742,0.22357993889929362,0.7686449002104546,0.38822482930600144,0.038638254252209285,0.28677011311465767,0.5241848872287721
16,0.07233333333333332,0.06617401302626282,0.0,0.26666666666666666,0.39497325803904865,0.18980139226743734,0.07043653029957923,0.8273362379096212,0.5551267364721705,0.13345423373644622,0.251639808104307,0.8060423967044855,0.3823706693787336,0.044406263193147756,0.27194993835177933,0.5136063415537493
17,0.07800000000000001,0.08127046750750784,0.0,0.4000000000000001,0.37477070504515003,0.18764475772957934,0.0708470937646256,0.8050513377351391,0.5414260092065484,0.14455671642151208,0.2448842216729958,0.7671849305228182,0.38724729561857074,0.04444303652979079,0.3014136043472429,0.5084982570296867
18,0.08633333333333333,0.0768974786467165,0.0,0.3,0.3555462223113414,0.17527668437578553,0.08076869744913862,0.8304318430937201,0.5436818083390105,0.1402986609280029,0.2505397309599723,0.7575045907725378,0.3809870986151433,0.043379486171290345,0.2706546270890152,0.4601847382090783
19,0.07933333333333334,0.0844301157434031,0.0,0.3666666666666667,0.3660062292739108,0.17069362518603257,0.05835720452455453,0.8668176332179668,0.5713936364941762,0.13661341917613262,0.24967531376883034,0.7868899917468001,0.3726340526316777,0.04607181276224908,0.2747481003196935,0.4828075613978484
20,0.10866666666666665,0.09494091730006497,0.0,0.4333333333333333,0.3685513591584092,0.18307650702223846,0.07171039260517342,0.8596756279791418,0.5671987214639554,0.13539251331486263,0.21112046962992823,0.7713598394244771,0.3678567785632143,0.046747060785076046,0.26276512605657887,0.46560806448049413
21,0.11133333333333331,0.10145825633125073,0.0,0.4666666666666666,0.4017239511970907,0.20462272389078728,0.08463224347268673,0.8530792036731641,0.5687383312653622,0.13662311688906847,0.2307444607306018,0.7926889078087879,0.3598210735020853,0.04892980991278512,0.24778874161781894,0.46869932108199625
22,0.15933333333333333,0.12261774386731762,0.0,0.4666666666666666,0.43459251672207394,0.17814149654812192,0.07986423150504202,0.8577118606799591,0.6082105654673011,0.09783842114026495,0.2999858708291956,0.7582049026622806,0.34828414540277186,0.056737156043139135,0.2095636630436609,0.49481188275746807
23,0.14666666666666667,0.12092238098144702,0.0,0.4666666666666666,0.4983014141591054,0.1683449484102037,0.09401575823254082,0.8812787155823308,0.6087554076397891,0.08801105584637078,0.34342656991840675,0.7539077967155373,0.34135149857183833,0.052290319881439305,0.18993252774361993,0.44960381340519623
24,0.1733333333333333,0.13349989596333858,0.0,0.5,0.46284370540050906,0.17525870875927638,0.0757301956340668,0.8846587380980017,0.6117777664673401,0.10584291954393059,0.18389986363021057,0.8074236072165207,0.33523504668232085,0.05350569574638556,0.20701398278117375,0.5053012861461501
25,0.17833333333333334,0.12305147974188149,0.0,0.5,0.4603512592497869,0.15465202709683099,0.12989866903719527,0.8849150938813105,0.6297130796395743,0.08561177193276863,0.2687135774488305,0.7695833813252787,0.3359997006625669,0.04848296854326219,0.2298882330826236,0.46767246729017314
26,0.1943333333333334,0.12302258148630908,0.0,0.5,0.4679130282393817,0.14551015850078056,0.20210166533524707,0.820997763267253,0.6534195996527172,0.05391114433114864,0.3892766578360356,0.7623564630738193,0.3397763473929279,0.04668781652964041,0.2119587693899548,0.4587370586383844
27,0.19566666666666666,0.13103477061876023,0.0,0.5666666666666667,0.4746550147767866,0.15947172048975855,0.25912790425847804,0.9054160072668034,0.6486519134729859,0.05897209925017523,0.44150935958949833,0.7988516269578279,0.33172879670506056,0.04858048503544694,0.2047897020953199,0.46105555859763764
28,0.19399999999999998,0.14074247562283548,0.0,0.4666666666666666,0.5019424039824749,0.16921435842907687,0.19344239390665297,0.8669982888537929,0.6309266598103428,0.07056056670493106,0.39841209294515884,0.7813237161173411,0.335996425596175,0.047888575816434166,0.21276992999476774,0.4708138314043746
29,0.212,0.13503250637449407,0.0,0.6,0.5262402072876425,0.18382108031933567,0.24526110836673962,0.8348706869310245,0.632952982615336,0.06620516255305917,0.3441151626260324,0.7365421783254504,0.33948618347184123,0.04451095566039982,0.2253596603636675,0.4738551232690309
30,0.206,0.1362497706420088,0.0,0.5666666666666665,0.5059352479778308,0.19946305810185622,0.17833794338142303,0.8633844749737086,0.624644143883077,0.08007953520991569,0.31603285802097186,0.752124879201124,0.34683779982132734,0.0521713884230633,0.2015250412189392,0.48479901001012626
31,0.20333333333333337,0.12662279942148386,0.0,0.5,0.5337674647163013,0.21268969644552466,0.15842259162070949,0.92051859279813,0.6138048205024744,0.08731013409024908,0.26154381823179046,0.7986272700644527,0.3585163566144911,0.05264188808572098,0.1941311430342052,0.5219330131315776
32,0.214,0.1392982411949268,0.0,0.5333333333333333,0.5281872052543986,0.2045327303936816,0.07828428274621291,0.870595761258981,0.6161968860145689,0.08368410684953409,0.29305094489654754,0.7663847208823821,0.34351344166969455,0.05707919515875431,0.2151086493003349,0.5013355589095528
33,0.20166666666666672,0.15234281516807197,0.0,0.5666666666666668,0.5734983787993319,0.20204271342804847,0.21213148244717453,0.8938877517155559,0.6152112808170769,0.07437271976251904,0.34275786494693894,0.7789073247676089,0.3589885432677375,0.05255276069058102,0.19189370001824224,0.4756869725819864
34,0.23833333333333337,0.15939991635296843,0.0,0.6,0.5991778633652489,0.21753912118644245,0.14439546431723158,0.8660709791998032,0.592658993938322,0.08714025789142082,0.3314488246868305,0.794170693752401,0.3563861230075531,0.053250286427141656,0.20023965187262327,0.4768162921302146
