gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.019288888888888883,0.02076768620052452,0.0,0.07777777777777777,0.5073201957232935,0.11611763409846121,0.20684092754000702,0.8559613742628406,0.7276142820175194,0.07472014758733737,0.46938914963010464,0.8959791768359516,0.3344938080485045,0.032978527871888,0.27344849970310176,0.4311678726385982,0.4818745095080078,0.1398702891305058,0.13677534496728164,0.8444076043997351,0.02755555555555556,0.02966812314360646,0.0,0.11111111111111112
2,0.019288888888888887,0.01956787490748706,0.0,0.09333333333333332,0.48785170968039643,0.10148544227541727,0.22388038571714666,0.8001321206186703,0.7294802861568946,0.06994053634320535,0.45941501746511854,0.8487146402888976,0.33088582989570986,0.030147585782938146,0.27971918681745195,0.425841207716988,0.45698835150327793,0.15234930660022544,0.13029386348580016,0.8303013181580322,0.027555555555555552,0.027954107010695797,0.0,0.13333333333333333
3,0.02286666666666667,0.020690058446474202,0.0,0.09333333333333332,0.4652673102785701,0.08131777460483135,0.09119348302100183,0.6566672705832787,0.7374045309921781,0.08022663176774625,0.19397340950212325,0.8326866152965496,0.32888882691622845,0.033457385329722485,0.2691870873684903,0.4483636951178161,0.45823042836383826,0.15675326813522764,0.10807164126357793,0.8117966566038489,0.03266666666666666,0.029557226352106006,0.0,0.13333333333333333
4,0.019755555555555554,0.019535077661971535,0.0,0.09333333333333332,0.4623130598342884,0.07804582886931041,0.1847179982944428,0.7138809316208373,0.7426159568259335,0.066085029007036,0.4575071733066481,0.8533524263335291,0.31883257786366753,0.023710058818073296,0.26422721962807066,0.38637164649245687,0.39627355767287453,0.12324303636560113,0.10807164126357793,0.7025579191786201,0.028222222222222225,0.02790725380281648,0.0,0.13333333333333333
5,0.024577777777777778,0.02168647527553851,0.0,0.09333333333333332,0.45546348548540067,0.0674075737199974,0.20600359305216154,0.5978775340757506,0.7351957190218683,0.06724151751058238,0.45387136185608007,0.8585495134865576,0.32239453134665297,0.031166042210774833,0.27003459415678027,0.4035859345044264,0.38850719738100997,0.12637497232748343,0.14409231542713177,0.7025579191786201,0.035111111111111114,0.03098067896505502,0.0,0.13333333333333333
6,0.025666666666666667,0.02433586998447424,0.0,0.09333333333333332,0.44224771435681864,0.07686969142160237,0.21854349795062789,0.5844835722227115,0.7334317586353223,0.07508670721901707,0.49769403402658713,0.8592072399340717,0.3248775550400969,0.027351643170719826,0.27901765492348823,0.4164179048460022,0.39681606812089515,0.13580769506503207,0.13199903324385712,0.7025579191786201,0.03666666666666667,0.03476552854924892,0.0,0.13333333333333333
7,0.02691111111111111,0.023983317247054034,0.0,0.10888888888888888,0.441366197313015,0.09489250531322932,0.17521185141045112,0.6518957546243438,0.713914539886436,0.07924579008007362,0.4611790920288985,0.8736316817059699,0.3239152167563597,0.028104991850111057,0.26085176616612765,0.3865341350525608,0.4217678266404463,0.12906026263055864,0.13425925925925927,0.704409771030472,0.03844444444444444,0.034261881781505764,0.0,0.15555555555555556
8,0.029866666666666666,0.02788569260125794,0.0,0.12444444444444443,0.4092597684443772,0.09176003201513028,0.1929736773637614,0.5979943879771997,0.7178025540690234,0.07832372832342013,0.476676477263377,0.8504667218288237,0.3269952736482291,0.028587215554242606,0.26005658772854345,0.3986762530144768,0.46774653588298326,0.13513589500945916,0.15954294644763098,0.7590586964975946,0.042666666666666665,0.03983670371608278,0.0,0.17777777777777778
9,0.03188888888888888,0.027244435381546438,0.0,0.12444444444444443,0.4008778418315531,0.09611513422458794,0.1860683041819531,0.6110739715143715,0.7127255860011276,0.07206397221718554,0.45071731590176817,0.8566805248878051,0.3317213270248384,0.028396635476102897,0.2608860901180598,0.4156810587390643,0.5222420397368494,0.13732429134852922,0.2497732627997767,0.8536691128689181,0.04555555555555555,0.03892062197363776,0.0,0.17777777777777778
10,0.03484444444444445,0.022339424266153544,0.0,0.10888888888888888,0.37706074871048273,0.09225802264281056,0.20884001138539002,0.5399834813289885,0.699769206945332,0.07440419964510143,0.44213419374409146,0.8454895728525439,0.33377581017072194,0.030734334427135825,0.273128101985423,0.4122198364840553,0.5704811709787143,0.1194439916204457,0.3102531395557891,0.8536691128689181,0.04977777777777776,0.03191346323736221,0.0,0.15555555555555556
11,0.032822222222222225,0.026480563568655035,0.0,0.12444444444444443,0.37132065736431763,0.09208591217942963,0.21438858842303987,0.5859344047026241,0.7001063365469955,0.07798492460158267,0.4675778953666896,0.8166963043471513,0.3384847189251814,0.0271407489461069,0.2509580490380503,0.42138778596712084,0.5990851442128178,0.12088811026260109,0.3074753617780113,0.8558222612442261,0.04688888888888888,0.03782937652665004,0.0,0.1777777777777778
12,0.03344444444444444,0.02453392712646945,0.0,0.09333333333333332,0.37612590575453,0.09808443645643773,0.20368452642964555,0.5831773698462362,0.6928261883225113,0.08645419650108054,0.4778217001915428,0.8238881064760885,0.3394304423069508,0.029742478554620276,0.27401186293299196,0.43829711334818455,0.6318256983840815,0.1301829638504664,0.3078865665754978,0.8558222612442261,0.047777777777777766,0.03504846732352779,0.0,0.13333333333333333
13,0.03344444444444444,0.026341302122918374,0.0,0.10888888888888888,0.3655980747150556,0.09522240333378597,0.22723104276469583,0.6095976317239185,0.690740562285699,0.08468005180212682,0.42024912821921695,0.8204931416478015,0.332936763654044,0.0310646349528757,0.26002533025925006,0.4477530180260693,0.6459761508764753,0.13465169291076795,0.2661188396289623,0.9469256398215341,0.04777777777777778,0.03763043160416911,0.0,0.15555555555555556
14,0.037333333333333336,0.02389689788225789,0.0,0.10888888888888888,0.3576758979604945,0.09473766287154346,0.19694081991498327,0.5905797953365459,0.6888568538752964,0.09833163412543582,0.41998823745273794,0.8708688415512776,0.33614421073596845,0.02836414494322886,0.27244428965673334,0.402974661058412,0.6638123454130553,0.1333214022782162,0.2661188396289623,0.8851851851851852,0.053333333333333316,0.03413842554608271,0.0,0.15555555555555556
