gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max
1,0.10033333333333333,0.08491760712596652,0.0,0.36666666666666664,0.5116166335737626,0.19616590023084418,0.07902881828442537,0.9093564448918632,0.5591112241823951,0.14754680533593728,0.17516161597362503,0.8348411781054854,0.422444197968162,0.04274974588865897,0.2976045557857691,0.5254760707691316
2,0.11966666666666667,0.08769834662067466,0.0,0.36666666666666664,0.5129472911817967,0.20269356885200937,0.03836197924257437,0.9093564448918632,0.5414546260707168,0.15805597052288387,0.12718526402051664,0.8348411781054854,0.41999694680792465,0.0483420448031112,0.2976045557857691,0.5254760707691316
3,0.14866666666666664,0.10815832017104474,0.0,0.6333333333333333,0.49413524381733126,0.2035637374323907,0.03836197924257437,0.9093564448918632,0.5271770911904284,0.16534797888861388,0.12718526402051664,0.8686502387951225,0.41929501160549626,0.0495712332531482,0.2976045557857691,0.5254760707691316
4,0.15466666666666665,0.1096985769177421,0.0,0.6333333333333333,0.5106756331845703,0.20903412159314236,0.039979748401033736,0.9579629485663403,0.5277816464497452,0.16599999539641147,0.13422873127134702,0.8686502387951225,0.41978322378777333,0.04961904523344484,0.2976045557857691,0.5254760707691316
5,0.16566666666666666,0.10877652933116284,0.0,0.6333333333333333,0.4995287270768855,0.21498724024449226,0.039979748401033736,0.9579629485663403,0.5212409244432427,0.16438128347151654,0.13422873127134702,0.8447873303993917,0.419733590011,0.05089192949210682,0.2976045557857691,0.5154276182395336
6,0.17,0.10754843869934451,0.0,0.6333333333333333,0.5004280125931906,0.22623633894493606,0.039979748401033736,0.9579629485663403,0.514660024032899,0.17175240193599722,0.1328122310025574,0.8447873303993917,0.42433366112403065,0.050227084283220515,0.2976045557857691,0.5154276182395336
7,0.17300000000000004,0.11534441179932962,0.0,0.6333333333333333,0.4996107322483296,0.23795876937206592,0.039979748401033736,0.9579629485663403,0.5064416802014343,0.18277332707709265,0.1328122310025574,0.8447873303993917,0.4267941882182996,0.05083776053227502,0.2976045557857691,0.5178005941118341
8,0.18466666666666667,0.11798493312471911,0.0,0.6333333333333333,0.503087532058664,0.2391426461407638,0.039979748401033736,0.9579629485663403,0.507136107719004,0.18033907765916066,0.1328122310025574,0.8447873303993917,0.424955291281437,0.05029381718389855,0.2976045557857691,0.5324209791915545
9,0.19600000000000006,0.1134587541306923,0.0,0.6333333333333333,0.4880766672043169,0.2370515368596823,0.039979748401033736,0.9579629485663403,0.5125730251753154,0.18208641384633173,0.1328122310025574,0.8463419614093942,0.4226468822363667,0.05024456553762091,0.2976045557857691,0.5154276182395336
10,0.2013333333333334,0.11084724223502859,0.0,0.6333333333333333,0.4718899948737447,0.2285922235134091,0.039979748401033736,0.9579629485663403,0.5070962376980694,0.18543819180271026,0.1328122310025574,0.8463419614093942,0.4231853050592882,0.048822370120466994,0.3263364356589334,0.5362605776674026
11,0.19733333333333333,0.11553546833957289,0.0,0.6333333333333333,0.4875856077901386,0.23549378802346932,0.039979748401033736,0.9579629485663403,0.5059040089604544,0.18267176924673922,0.1328122310025574,0.8463419614093942,0.42650614131824854,0.04774757358032395,0.328477366057548,0.5362605776674026
12,0.20033333333333336,0.11464873890860439,0.0,0.6333333333333333,0.4869303006774387,0.24259472182308936,0.039979748401033736,0.9579629485663403,0.5023611742985704,0.18525905904684717,0.1328122310025574,0.8463419614093942,0.4265026320738254,0.048123950950219534,0.328477366057548,0.5362605776674026
13,0.20233333333333334,0.11749751770427605,0.0,0.6333333333333333,0.49341580664616863,0.24524540305365508,0.039979748401033736,0.9579629485663403,0.49321212840358336,0.1872302465130861,0.1328122310025574,0.8463419614093942,0.424838104571436,0.049240215177486085,0.328477366057548,0.5523961668251478
14,0.2096666666666667,0.11797316078950613,0.0,0.6333333333333333,0.5063029929184594,0.24706208487362527,0.039979748401033736,0.9579629485663403,0.5015110577763708,0.18526946798541336,0.1328122310025574,0.8463419614093942,0.42661997168367477,0.05076258619726283,0.328477366057548,0.5523961668251478
15,0.20800000000000002,0.12728969583853464,0.0,0.6333333333333333,0.49769238368901014,0.25693780979966363,0.039979748401033736,0.9579629485663403,0.48546505827403813,0.18654332041685967,0.1328122310025574,0.8463419614093942,0.42747085321431205,0.05468332584255846,0.31976951093440226,0.5523961668251478
16,0.21300000000000005,0.1256003361637398,0.0,0.6333333333333333,0.5090161516993781,0.25457465044881084,0.039979748401033736,0.9579629485663403,0.4979188460090183,0.18502338252595696,0.1328122310025574,0.8463419614093942,0.42569003862867083,0.05442709555029855,0.2978234946028419,0.5523961668251478
17,0.2106666666666667,0.1291751610110172,0.0,0.6333333333333333,0.5300577338067625,0.24392026489571017,0.039979748401033736,0.9579629485663403,0.5117288505605349,0.17988937162675675,0.1328122310025574,0.8463419614093942,0.4254498325822246,0.053685105622957835,0.311359596188641,0.5523961668251478
18,0.21166666666666673,0.13336457967208198,0.0,0.6333333333333333,0.533281008999904,0.25008394670727174,0.039979748401033736,0.9626594379103809,0.5032871858853623,0.1819905797425976,0.1328122310025574,0.8463419614093942,0.42727820932756166,0.05478647121058512,0.311359596188641,0.5630822473706859
19,0.2096666666666667,0.1376222688698631,0.0,0.6333333333333333,0.5383100101684581,0.2579998444962103,0.039979748401033736,0.9626594379103809,0.5000350551977788,0.18287755639547265,0.1328122310025574,0.8463419614093942,0.42945103700050397,0.05194051252397755,0.31976951093440226,0.5630822473706859
20,0.21433333333333335,0.13802213993092233,0.0,0.6333333333333333,0.5372016332922237,0.25213654570133304,0.04384655092916486,0.9626594379103809,0.49223015739442716,0.17625955983794003,0.1328122310025574,0.8447873303993917,0.4278490053361461,0.052933131869566497,0.31976951093440226,0.5630822473706859
21,0.22566666666666665,0.1291730105968993,0.0,0.6333333333333333,0.5314717271976991,0.2473816986229958,0.04384655092916486,0.9626594379103809,0.4921681842871536,0.1772386053751668,0.1328122310025574,0.8447873303993917,0.4251958028074639,0.051563389007492064,0.3314535657666702,0.5630822473706859
22,0.222,0.13218001193658424,0.0,0.6333333333333333,0.5400480726474884,0.2457748940693042,0.061187542294208225,0.9626594379103809,0.5052935428541027,0.1760703835475948,0.15966428497358498,0.8447873303993917,0.4258286982000303,0.050852808544093714,0.3314535657666702,0.5630822473706859
23,0.22766666666666666,0.1282406591790087,0.0,0.6333333333333333,0.5347021816139133,0.24372713347336133,0.061187542294208225,0.9626594379103809,0.49994411969730757,0.1734325127000376,0.15966428497358498,0.8447873303993917,0.4216185270899212,0.054696221863929355,0.2963367558561118,0.5630822473706859
24,0.23199999999999996,0.12533687938246002,0.0,0.6333333333333333,0.5288599580842996,0.24467728381449785,0.04837989566809539,0.9626594379103809,0.49608519126825856,0.17787764884073204,0.13926951927204323,0.8447873303993917,0.4187875234090486,0.051898806715229236,0.2963367558561118,0.5630822473706859
25,0.235,0.12475531607466228,0.0,0.6333333333333333,0.5185136449229302,0.23904676065385722,0.04837989566809539,0.9626594379103809,0.501267580768472,0.18387247815213084,0.13926951927204323,0.9060529886480754,0.419429362551496,0.053347755072685736,0.2963367558561118,0.5630822473706859
26,0.24100000000000002,0.12488706008941751,0.0,0.6333333333333333,0.49828871361411203,0.25014736152245365,0.03383098528871611,0.9626594379103809,0.4880916909321342,0.1916645327405415,0.13029785555110326,0.9060529886480754,0.4222495499688633,0.052008128604209065,0.2963367558561118,0.5630822473706859
27,0.2476666666666667,0.12474462802951565,0.0,0.6333333333333333,0.49480812949292796,0.24750551146317415,0.03383098528871611,0.9626594379103809,0.5032517359909859,0.195428538049081,0.13029785555110326,0.9060529886480754,0.41786331944711996,0.05386421354841073,0.2836841888870765,0.5630822473706859
28,0.247,0.12588310274042167,0.0,0.6333333333333333,0.4894321548875342,0.24971458649223385,0.03383098528871611,0.9626594379103809,0.5013756314989514,0.19580858861889433,0.13029785555110326,0.9060529886480754,0.42142895744013226,0.0534638031817361,0.31291415136908435,0.5630822473706859
29,0.245,0.1251110617722421,0.0,0.6333333333333333,0.4901617275632691,0.24857415674538275,0.03383098528871611,0.9626594379103809,0.49698012477765807,0.19375296976617937,0.13029785555110326,0.9060529886480754,0.4203742898556248,0.05288989161875319,0.30848296889680754,0.5630822473706859
30,0.2443333333333333,0.12499377762290588,0.0,0.6333333333333333,0.49724889514686077,0.24826923995583547,0.03383098528871611,0.9626594379103809,0.49661565613990866,0.19410646304751203,0.13029785555110326,0.9060529886480754,0.42040761744254174,0.05303534131734193,0.30848296889680754,0.5630822473706859
