gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.014155555555555555,0.019440710752642282,0.0,0.10888888888888888,0.5092582538427237,0.13891799199114266,0.17932897232182687,0.8097756053349326,0.6983181180499245,0.09813959618551349,0.32681732162903127,0.8377077340527229,0.34351274936217474,0.03828304779945078,0.26436501585676536,0.4551271623516999,0.4879441881664738,0.1244657906398227,0.16570325026833224,0.871445974723074,0.02022222222222222,0.02777244393234612,0.0,0.15555555555555556
2,0.01975555555555555,0.0209688658094169,0.0,0.07777777777777777,0.5034689805659764,0.15146117813449345,0.18353677130316134,0.8693870435436454,0.6861004659681399,0.0860045695368995,0.3664988196026428,0.862216031467026,0.3415839602550735,0.0420631380420746,0.25128563861548525,0.49074410726139356,0.514150818020353,0.14561277886416654,0.1364794045244732,0.8438155359903599,0.028222222222222218,0.029955522584881288,0.0,0.11111111111111112
3,0.0322,0.030582000677393535,0.0,0.13999999999999999,0.4499438566880745,0.13013556948718838,0.2203009743077482,0.8356576854802933,0.69037813871899,0.0658442823835707,0.5042046056705626,0.825403204104109,0.3300523971956777,0.04077703319694085,0.22787626516622642,0.42606009920522564,0.5190199703484841,0.1428835993392376,0.2147773243424063,0.9267940985464795,0.046,0.04368857239627648,0.0,0.19999999999999998
4,0.035622222222222215,0.02633395217275669,0.0,0.12444444444444443,0.39438420835266613,0.0904200873519176,0.22599760569494273,0.7179482757334069,0.6880180492765178,0.07660087085345388,0.43537721010251157,0.8399637188665231,0.3223020270197096,0.03550859965622891,0.25535955906791946,0.39702223091222,0.557409696051474,0.13364192476203082,0.2147773243424063,0.8614081285829526,0.050888888888888886,0.037619931675366716,0.0,0.1777777777777778
5,0.044644444444444445,0.030055249536334875,0.0,0.10888888888888888,0.3701866297636427,0.0799253735530486,0.21405975243982575,0.5144814715639813,0.6720157459881361,0.08333805428614109,0.45940278055841577,0.7944456224218044,0.32087565365749454,0.04118236858397864,0.2590677759098374,0.4581477454392003,0.5968010693653583,0.12270139996880604,0.29515402098253113,0.8806496468911981,0.06377777777777777,0.04293607076619268,0.0,0.15555555555555556
6,0.046044444444444436,0.031414520508284575,0.0,0.1711111111111111,0.3777819399742922,0.08386097678218793,0.1800082269909005,0.5152594559988833,0.6795804184630319,0.0952021905425145,0.4278992106741824,0.8272012727304047,0.30877965301363347,0.04029478609036109,0.24917384849913357,0.4292312869158421,0.5839600750337985,0.0877209467789799,0.2652895643287004,0.8079747640735979,0.06577777777777777,0.044877886440406536,0.0,0.24444444444444444
7,0.04806666666666667,0.02910967765766796,0.0,0.12444444444444443,0.38112518845459115,0.07955701617611301,0.1947069577965109,0.5243216153092127,0.6836016537708209,0.09491503933596425,0.42505074109788626,0.8081433127017834,0.3121681668977544,0.039913663172570765,0.24969477965124268,0.4012156471000869,0.5895674986019916,0.09485392101097768,0.3591076921384179,0.8397142928610709,0.06866666666666665,0.04158525379666851,0.0,0.17777777777777778
8,0.04557777777777778,0.030103516877518836,0.0,0.13999999999999999,0.3974605251317565,0.07455557986381933,0.20154818809740918,0.5016267296484251,0.698631805793658,0.0834532282712574,0.42121893462343496,0.8503832485347833,0.30829137498962017,0.036412406269382684,0.23254059348382652,0.40747571605252514,0.5862115379603425,0.09211830387268766,0.35122232511560947,0.8423424055510592,0.06511111111111109,0.043005024110741204,0.0,0.19999999999999998
9,0.04775555555555555,0.031517183241942366,0.0,0.15555555555555553,0.40754109671406025,0.06219117954111659,0.22834102430176983,0.5162136448002383,0.7216803895153316,0.06203130450171809,0.490991319583366,0.826522395810013,0.30484276776454544,0.035495707643306174,0.2474828624075567,0.4121912007813881,0.5649074762676762,0.11446161687193933,0.17640115436578852,0.8423424055510592,0.06822222222222221,0.045024547488489094,0.0,0.22222222222222224
10,0.05133333333333332,0.03083768738026512,0.0,0.12444444444444443,0.4164683640214158,0.05314746153678457,0.23832735422829207,0.510241938559803,0.7299222920706646,0.054808982487291866,0.5097893063778081,0.8177648298126284,0.29962496025953406,0.028503665176539766,0.243250635894016,0.4003632761084899,0.5631973001407713,0.10387227546317042,0.17640115436578852,0.7831817662124919,0.07333333333333333,0.04405383911466446,0.0,0.17777777777777778
11,0.05257777777777777,0.031786665423813046,0.0,0.15555555555555556,0.42481593105879534,0.04731489256612489,0.2312607341078694,0.5478358208861217,0.7347876417899127,0.04693212397606974,0.5783713529179184,0.8207231781544065,0.29764857385127685,0.025021419537784435,0.2520023095035009,0.369505032789544,0.5711566676247325,0.09405703906758701,0.2815304914511176,0.7815304914511176,0.0751111111111111,0.04540952203401864,0.0,0.22222222222222224
12,0.04915555555555555,0.033703544159166536,0.0,0.13999999999999999,0.4213556276980341,0.047099074169296457,0.23400584685345283,0.500214007616745,0.7310532654692211,0.04497446611880097,0.548197258903554,0.8429618766820669,0.29722490340183083,0.023370968768755038,0.2480866197186328,0.37023939952078705,0.5662127924729877,0.11025529112955183,0.24753577437195037,0.7691589798416946,0.07022222222222223,0.04814792022738077,0.0,0.20000000000000004
