### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,458,311,-130.152,0,255,0,0,100,1,1
1,82,323,150.622,0,255,0,0,100,1,1
2,55,403,57.1308,0,255,0,0,100,1,1
3,422,539,54.7084,0,255,0,0,100,1,1
4,393,192,-107.705,0,255,0,0,100,1,1
5,18,213,-148.201,0,255,0,0,100,1,1
6,43,334,-157.647,0,255,0,0,100,1,1
7,410,96,94.708,0,255,0,0,100,1,1
8,51,205,123.895,0,255,0,0,100,1,1
9,517,98,99.9699,0,255,0,0,100,1,1
10,86,412,111.927,0,255,0,0,100,1,1
11,371,461,-130.661,0,255,0,0,100,1,1
12,544,363,27.2771,0,255,0,0,100,1,1
13,429,50,96.8004,0,255,0,0,100,1,1
14,400,333,68.6781,0,255,0,0,100,1,1
15,98,495,-90.1938,0,255,0,0,100,1,1
16,349,547,-30.2677,0,255,0,0,100,1,1
17,241,57,-15.2779,0,255,0,0,100,1,1
18,319,181,-110.488,0,255,0,0,100,1,1
19,182,389,0.083507,0,255,0,0,100,1,1
20,217,117,112.021,0,0,255,0,100,1,1
21,317,76,57.2397,0,0,255,0,100,1,1
22,362,101,-2.53092,0,0,255,0,100,1,1
23,21,494,-14.4627,0,0,255,0,100,1,1
24,150,36,131.018,0,0,255,0,100,1,1
25,461,473,123.312,0,0,255,0,100,1,1
26,478,208,-162.353,0,0,255,0,100,1,1
27,525,198,-150.128,0,0,255,0,100,1,1
28,240,80,23.1921,0,0,255,0,100,1,1
29,512,566,-157.103,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
