### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,24,137,6.1775,0,255,0,0,100,1,1
1,255,559,16.7068,0,255,0,0,100,1,1
2,447,395,86.6014,0,255,0,0,100,1,1
3,271,137,118.889,0,255,0,0,100,1,1
4,53,359,-6.86186,0,255,0,0,100,1,1
5,234,53,150.84,0,255,0,0,100,1,1
6,303,59,-22.7542,0,255,0,0,100,1,1
7,292,508,76.491,0,255,0,0,100,1,1
8,160,31,96.0731,0,255,0,0,100,1,1
9,420,540,120.803,0,255,0,0,100,1,1
10,168,469,-8.56836,0,255,0,0,100,1,1
11,353,48,80.854,0,255,0,0,100,1,1
12,446,115,53.6874,0,255,0,0,100,1,1
13,433,23,-73.4108,0,255,0,0,100,1,1
14,163,148,-102.1,0,255,0,0,100,1,1
15,416,471,-38.7851,0,255,0,0,100,1,1
16,394,258,147.115,0,255,0,0,100,1,1
17,280,499,88.5666,0,255,0,0,100,1,1
18,337,430,129.911,0,255,0,0,100,1,1
19,149,86,6.45513,0,255,0,0,100,1,1
20,526,294,-48.4728,0,0,255,0,100,1,1
21,431,343,-43.3368,0,0,255,0,100,1,1
22,302,187,-9.32683,0,0,255,0,100,1,1
23,29,340,7.94067,0,0,255,0,100,1,1
24,249,62,-101.306,0,0,255,0,100,1,1
25,74,534,-84.6403,0,0,255,0,100,1,1
26,371,376,58.0968,0,0,255,0,100,1,1
27,232,78,2.86886,0,0,255,0,100,1,1
28,183,398,-63.9167,0,0,255,0,100,1,1
29,577,205,-70.318,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
