### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,20,524,93.8331,0,255,0,0,100,1,1
1,481,317,-11.5614,0,255,0,0,100,1,1
2,363,544,-36.3704,0,255,0,0,100,1,1
3,177,56,3.26974,0,255,0,0,100,1,1
4,331,33,-98.6994,0,255,0,0,100,1,1
5,441,461,-2.45586,0,255,0,0,100,1,1
6,544,360,-120.992,0,255,0,0,100,1,1
7,417,568,29.1699,0,255,0,0,100,1,1
8,63,89,46.2824,0,255,0,0,100,1,1
9,52,513,-123.431,0,255,0,0,100,1,1
10,383,207,41.3056,0,255,0,0,100,1,1
11,538,546,176.49,0,255,0,0,100,1,1
12,289,43,38.7084,0,255,0,0,100,1,1
13,416,515,-57.6482,0,255,0,0,100,1,1
14,321,455,-48.6417,0,255,0,0,100,1,1
15,329,475,178.788,0,255,0,0,100,1,1
16,250,147,89.967,0,255,0,0,100,1,1
17,378,135,-8.57874,0,255,0,0,100,1,1
18,98,398,-3.27779,0,255,0,0,100,1,1
19,82,237,78.9096,0,255,0,0,100,1,1
20,482,388,-6.25318,0,0,255,0,100,1,1
21,348,443,129.875,0,0,255,0,100,1,1
22,462,477,-95.5504,0,0,255,0,100,1,1
23,59,471,-62.3858,0,0,255,0,100,1,1
24,517,173,-110.006,0,0,255,0,100,1,1
25,164,300,70.6575,0,0,255,0,100,1,1
26,66,354,-47.8249,0,0,255,0,100,1,1
27,260,520,100.783,0,0,255,0,100,1,1
28,215,47,125.565,0,0,255,0,100,1,1
29,127,270,-154.389,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
