### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,282,127,-57.7646,0,255,0,0,100,1,1
1,418,51,-3.67822,0,255,0,0,100,1,1
2,152,573,-55.0967,0,255,0,0,100,1,1
3,507,479,-73.5652,0,255,0,0,100,1,1
4,354,67,-12.1974,0,255,0,0,100,1,1
5,267,522,177.515,0,255,0,0,100,1,1
6,460,452,90.7843,0,255,0,0,100,1,1
7,116,373,162.061,0,255,0,0,100,1,1
8,261,404,-16.6316,0,255,0,0,100,1,1
9,260,451,-13.4629,0,255,0,0,100,1,1
10,326,442,157.646,0,255,0,0,100,1,1
11,369,387,140.98,0,255,0,0,100,1,1
12,53,239,-128.877,0,255,0,0,100,1,1
13,266,187,-91.0296,0,255,0,0,100,1,1
14,358,548,76.4045,0,255,0,0,100,1,1
15,121,94,175.298,0,255,0,0,100,1,1
16,19,386,-34.0923,0,255,0,0,100,1,1
17,313,96,-54.3795,0,255,0,0,100,1,1
18,529,233,154.108,0,255,0,0,100,1,1
19,373,164,-95.9987,0,255,0,0,100,1,1
20,331,423,134.642,0,0,255,0,100,1,1
21,543,475,-176.371,0,0,255,0,100,1,1
22,518,82,-23.9167,0,0,255,0,100,1,1
23,192,280,-106.026,0,0,255,0,100,1,1
24,428,162,-23.3038,0,0,255,0,100,1,1
25,137,315,4.76887,0,0,255,0,100,1,1
26,197,430,-141.699,0,0,255,0,100,1,1
27,156,288,-14.2402,0,0,255,0,100,1,1
28,120,89,-26.1887,0,0,255,0,100,1,1
29,529,35,80.2083,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
