### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,97,245,150.018,0,255,0,0,100,1,1
1,564,362,32.9994,0,255,0,0,100,1,1
2,464,259,161.252,0,255,0,0,100,1,1
3,342,106,36.2253,0,255,0,0,100,1,1
4,78,394,73.0521,0,255,0,0,100,1,1
5,429,485,-2.74559,0,255,0,0,100,1,1
6,151,494,116.482,0,255,0,0,100,1,1
7,311,40,-24.5627,0,255,0,0,100,1,1
8,373,224,-23.4939,0,255,0,0,100,1,1
9,129,565,-58.2485,0,255,0,0,100,1,1
10,195,475,-176.926,0,255,0,0,100,1,1
11,148,308,98.4391,0,255,0,0,100,1,1
12,440,261,33.6275,0,255,0,0,100,1,1
13,359,499,-25.0472,0,255,0,0,100,1,1
14,501,444,-86.5677,0,255,0,0,100,1,1
15,554,248,-6.8799,0,255,0,0,100,1,1
16,118,151,-90.1529,0,255,0,0,100,1,1
17,107,361,-87.5963,0,255,0,0,100,1,1
18,504,473,32.9627,0,255,0,0,100,1,1
19,452,37,99.7833,0,255,0,0,100,1,1
20,143,253,-72.7943,0,0,255,0,100,1,1
21,383,373,13.2416,0,0,255,0,100,1,1
22,213,454,-139.612,0,0,255,0,100,1,1
23,314,500,-149.835,0,0,255,0,100,1,1
24,333,567,-103.941,0,0,255,0,100,1,1
25,90,452,55.3086,0,0,255,0,100,1,1
26,157,322,-33.351,0,0,255,0,100,1,1
27,270,21,-39.8522,0,0,255,0,100,1,1
28,199,147,-121.882,0,0,255,0,100,1,1
29,152,384,20.5508,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
