### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,418,167,120.122,0,255,0,0,100,1,1
1,546,562,-124.454,0,255,0,0,100,1,1
2,267,574,-37.0436,0,255,0,0,100,1,1
3,483,167,-51.4417,0,255,0,0,100,1,1
4,475,502,155.028,0,255,0,0,100,1,1
5,420,187,-62.4027,0,255,0,0,100,1,1
6,558,82,-174.624,0,255,0,0,100,1,1
7,488,502,-169.277,0,255,0,0,100,1,1
8,323,475,-45.8392,0,255,0,0,100,1,1
9,434,297,34.6514,0,255,0,0,100,1,1
10,428,39,-73.3279,0,255,0,0,100,1,1
11,545,466,-133.74,0,255,0,0,100,1,1
12,403,304,-165.094,0,255,0,0,100,1,1
13,510,459,-15.4299,0,255,0,0,100,1,1
14,365,429,-4.98696,0,255,0,0,100,1,1
15,130,104,94.3266,0,255,0,0,100,1,1
16,268,89,-71.0089,0,255,0,0,100,1,1
17,299,511,-132.846,0,255,0,0,100,1,1
18,380,208,-110.13,0,255,0,0,100,1,1
19,203,113,-89.1108,0,255,0,0,100,1,1
20,105,192,13.639,0,0,255,0,100,1,1
21,397,447,177.561,0,0,255,0,100,1,1
22,505,359,-159.795,0,0,255,0,100,1,1
23,90,142,-62.3993,0,0,255,0,100,1,1
24,190,520,97.9543,0,0,255,0,100,1,1
25,343,512,121.404,0,0,255,0,100,1,1
26,142,120,-54.6364,0,0,255,0,100,1,1
27,456,423,-75.2407,0,0,255,0,100,1,1
28,223,368,-10.7227,0,0,255,0,100,1,1
29,410,403,40.4801,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
