### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,449,266,-126.236,0,255,0,0,100,1,1
1,26,367,106.298,0,255,0,0,100,1,1
2,58,295,-58.0766,0,255,0,0,100,1,1
3,172,529,-20.6809,0,255,0,0,100,1,1
4,175,249,34.6987,0,255,0,0,100,1,1
5,369,215,100.754,0,255,0,0,100,1,1
6,428,155,-112.493,0,255,0,0,100,1,1
7,148,303,80.5728,0,255,0,0,100,1,1
8,202,382,-116.645,0,255,0,0,100,1,1
9,506,575,-57.5678,0,255,0,0,100,1,1
10,478,497,158.892,0,255,0,0,100,1,1
11,106,429,-94.6443,0,255,0,0,100,1,1
12,472,141,121.068,0,255,0,0,100,1,1
13,338,28,-31.1243,0,255,0,0,100,1,1
14,165,176,-1.95916,0,255,0,0,100,1,1
15,117,125,-8.88364,0,255,0,0,100,1,1
16,413,512,-148.886,0,255,0,0,100,1,1
17,577,340,179.452,0,255,0,0,100,1,1
18,152,360,-149.209,0,255,0,0,100,1,1
19,373,563,130.805,0,255,0,0,100,1,1
20,369,228,127.565,0,0,255,0,100,1,1
21,136,291,158.39,0,0,255,0,100,1,1
22,445,267,-106.439,0,0,255,0,100,1,1
23,114,458,34.5617,0,0,255,0,100,1,1
24,549,513,161.51,0,0,255,0,100,1,1
25,513,382,-63.5578,0,0,255,0,100,1,1
26,232,493,-51.5366,0,0,255,0,100,1,1
27,412,306,-130.472,0,0,255,0,100,1,1
28,455,505,-142.882,0,0,255,0,100,1,1
29,40,200,8.67132,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
