### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,563,196,165.306,0,255,0,0,100,1,1
1,95,61,-75.4471,0,255,0,0,100,1,1
2,549,118,46.7912,0,255,0,0,100,1,1
3,495,74,-83.5868,0,255,0,0,100,1,1
4,113,429,100.988,0,255,0,0,100,1,1
5,335,32,-129.559,0,255,0,0,100,1,1
6,504,250,-68.1928,0,255,0,0,100,1,1
7,439,328,36.8139,0,255,0,0,100,1,1
8,343,399,151.653,0,255,0,0,100,1,1
9,296,61,122.814,0,255,0,0,100,1,1
10,175,77,-172.146,0,255,0,0,100,1,1
11,44,295,106.891,0,255,0,0,100,1,1
12,417,418,-105.03,0,255,0,0,100,1,1
13,379,70,-103.117,0,255,0,0,100,1,1
14,170,184,-148.797,0,255,0,0,100,1,1
15,456,524,97.1317,0,255,0,0,100,1,1
16,211,110,-169.319,0,255,0,0,100,1,1
17,159,522,-142.466,0,255,0,0,100,1,1
18,47,274,-115.736,0,255,0,0,100,1,1
19,19,19,-5.66683,0,255,0,0,100,1,1
20,454,158,177.691,0,0,255,0,100,1,1
21,185,269,143.313,0,0,255,0,100,1,1
22,383,82,-102.567,0,0,255,0,100,1,1
23,513,332,-13.6586,0,0,255,0,100,1,1
24,558,470,-115.691,0,0,255,0,100,1,1
25,560,441,-9.24774,0,0,255,0,100,1,1
26,306,97,-178.31,0,0,255,0,100,1,1
27,180,544,151.418,0,0,255,0,100,1,1
28,469,550,175.203,0,0,255,0,100,1,1
29,72,79,-106.467,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
