### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,464,279,42.3621,0,255,0,0,100,1,1
1,150,374,-108.264,0,255,0,0,100,1,1
2,497,409,-92.014,0,255,0,0,100,1,1
3,134,395,67.2565,0,255,0,0,100,1,1
4,224,55,-103.653,0,255,0,0,100,1,1
5,521,409,123.597,0,255,0,0,100,1,1
6,373,508,39.515,0,255,0,0,100,1,1
7,200,514,-37.7614,0,255,0,0,100,1,1
8,578,222,102.791,0,255,0,0,100,1,1
9,471,111,-12.5567,0,255,0,0,100,1,1
10,108,359,-31.0037,0,255,0,0,100,1,1
11,156,43,0.0875562,0,255,0,0,100,1,1
12,333,162,153.237,0,255,0,0,100,1,1
13,77,557,-23.9076,0,255,0,0,100,1,1
14,122,254,62.2867,0,255,0,0,100,1,1
15,545,128,-35.7798,0,255,0,0,100,1,1
16,213,241,178.835,0,255,0,0,100,1,1
17,509,503,30.2802,0,255,0,0,100,1,1
18,326,440,-22.5595,0,255,0,0,100,1,1
19,147,144,123.57,0,255,0,0,100,1,1
20,165,508,-26.1489,0,0,255,0,100,1,1
21,300,553,-31.7128,0,0,255,0,100,1,1
22,169,23,60.1865,0,0,255,0,100,1,1
23,300,479,144.133,0,0,255,0,100,1,1
24,26,197,78.4932,0,0,255,0,100,1,1
25,82,220,-176.236,0,0,255,0,100,1,1
26,517,509,-18.2158,0,0,255,0,100,1,1
27,567,514,-148.308,0,0,255,0,100,1,1
28,418,318,-51.48,0,0,255,0,100,1,1
29,99,281,63.1035,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
