### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,157,74,7.26163,0,255,0,0,100,1,1
1,116,139,20.7811,0,255,0,0,100,1,1
2,360,18,-150.307,0,255,0,0,100,1,1
3,398,276,154.92,0,255,0,0,100,1,1
4,503,336,-144.284,0,255,0,0,100,1,1
5,564,190,96.7413,0,255,0,0,100,1,1
6,149,494,30.6638,0,255,0,0,100,1,1
7,162,225,138.713,0,255,0,0,100,1,1
8,331,403,23.5449,0,255,0,0,100,1,1
9,504,215,-105.304,0,255,0,0,100,1,1
10,442,329,159.729,0,255,0,0,100,1,1
11,180,41,-66.1957,0,255,0,0,100,1,1
12,495,378,5.97611,0,255,0,0,100,1,1
13,139,103,50.2365,0,255,0,0,100,1,1
14,350,69,106.982,0,255,0,0,100,1,1
15,162,400,36.2028,0,255,0,0,100,1,1
16,131,132,66.5515,0,255,0,0,100,1,1
17,333,455,-79.7877,0,255,0,0,100,1,1
18,400,279,102.051,0,255,0,0,100,1,1
19,422,135,15.2276,0,255,0,0,100,1,1
20,212,564,3.18149,0,0,255,0,100,1,1
21,438,319,141.635,0,0,255,0,100,1,1
22,443,133,-121.467,0,0,255,0,100,1,1
23,489,232,57.13,0,0,255,0,100,1,1
24,401,272,-6.34165,0,0,255,0,100,1,1
25,390,503,66.2364,0,0,255,0,100,1,1
26,190,160,-134.156,0,0,255,0,100,1,1
27,434,320,35.4363,0,0,255,0,100,1,1
28,253,55,128.163,0,0,255,0,100,1,1
29,551,472,-79.5947,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
