### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,305,134,26.921,0,255,0,0,100,1,1
1,138,507,17.2893,0,255,0,0,100,1,1
2,450,53,107.792,0,255,0,0,100,1,1
3,330,425,-87.5063,0,255,0,0,100,1,1
4,126,105,64.6421,0,255,0,0,100,1,1
5,450,342,5.73357,0,255,0,0,100,1,1
6,344,457,-69.5629,0,255,0,0,100,1,1
7,575,483,-141.36,0,255,0,0,100,1,1
8,53,563,-21.9907,0,255,0,0,100,1,1
9,37,170,111.845,0,255,0,0,100,1,1
10,563,403,131.812,0,255,0,0,100,1,1
11,28,214,103.867,0,255,0,0,100,1,1
12,506,460,147.03,0,255,0,0,100,1,1
13,326,504,-38.332,0,255,0,0,100,1,1
14,410,124,175.752,0,255,0,0,100,1,1
15,536,380,24.7504,0,255,0,0,100,1,1
16,548,417,-93.396,0,255,0,0,100,1,1
17,429,328,110.152,0,255,0,0,100,1,1
18,482,146,49.2739,0,255,0,0,100,1,1
19,209,69,71.7033,0,255,0,0,100,1,1
20,202,173,-81.7221,0,0,255,0,100,1,1
21,187,565,57.423,0,0,255,0,100,1,1
22,465,80,47.3946,0,0,255,0,100,1,1
23,133,479,-85.2078,0,0,255,0,100,1,1
24,512,180,76.2668,0,0,255,0,100,1,1
25,135,195,-68.7636,0,0,255,0,100,1,1
26,532,457,-103.506,0,0,255,0,100,1,1
27,339,490,-161.507,0,0,255,0,100,1,1
28,131,151,-111.326,0,0,255,0,100,1,1
29,106,95,-142.04,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
