### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,434,560,98.8545,0,255,0,0,100,1,1
1,192,319,-70.0623,0,255,0,0,100,1,1
2,263,20,37.7982,0,255,0,0,100,1,1
3,283,109,161.918,0,255,0,0,100,1,1
4,551,36,-89.5908,0,255,0,0,100,1,1
5,285,429,-72.3831,0,255,0,0,100,1,1
6,314,460,102.179,0,255,0,0,100,1,1
7,469,19,-80.8784,0,255,0,0,100,1,1
8,187,446,-54.3872,0,255,0,0,100,1,1
9,519,381,95.9418,0,255,0,0,100,1,1
10,342,81,-144.599,0,255,0,0,100,1,1
11,533,160,117.57,0,255,0,0,100,1,1
12,504,97,-30.8362,0,255,0,0,100,1,1
13,260,146,-54.2798,0,255,0,0,100,1,1
14,532,347,27.5959,0,255,0,0,100,1,1
15,473,240,69.2305,0,255,0,0,100,1,1
16,562,100,-89.8776,0,255,0,0,100,1,1
17,575,490,165.905,0,255,0,0,100,1,1
18,435,345,-103.172,0,255,0,0,100,1,1
19,106,332,157.957,0,255,0,0,100,1,1
20,274,473,179.946,0,0,255,0,100,1,1
21,118,381,-72.2789,0,0,255,0,100,1,1
22,189,492,-105.21,0,0,255,0,100,1,1
23,267,36,-136.236,0,0,255,0,100,1,1
24,395,132,-8.82374,0,0,255,0,100,1,1
25,569,145,-139.711,0,0,255,0,100,1,1
26,538,198,1.8174,0,0,255,0,100,1,1
27,379,531,-30.2993,0,0,255,0,100,1,1
28,365,470,112.49,0,0,255,0,100,1,1
29,146,279,-64.779,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
