### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,126,22,-172.357,0,255,0,0,100,1,1
1,485,494,-48.1992,0,255,0,0,100,1,1
2,503,410,108.074,0,255,0,0,100,1,1
3,105,340,116.889,0,255,0,0,100,1,1
4,421,148,-95.6197,0,255,0,0,100,1,1
5,257,151,38.6498,0,255,0,0,100,1,1
6,533,179,-92.4014,0,255,0,0,100,1,1
7,123,172,-42.6704,0,255,0,0,100,1,1
8,159,507,-169.434,0,255,0,0,100,1,1
9,134,103,-13.9214,0,255,0,0,100,1,1
10,145,191,-143.489,0,255,0,0,100,1,1
11,373,495,105.764,0,255,0,0,100,1,1
12,81,444,-105.958,0,255,0,0,100,1,1
13,118,434,-63.8903,0,255,0,0,100,1,1
14,504,203,-128.39,0,255,0,0,100,1,1
15,410,512,-168.215,0,255,0,0,100,1,1
16,538,377,-112.369,0,255,0,0,100,1,1
17,212,431,-138.38,0,255,0,0,100,1,1
18,160,401,111.148,0,255,0,0,100,1,1
19,233,412,-138.856,0,255,0,0,100,1,1
20,369,398,-2.02888,0,0,255,0,100,1,1
21,545,530,-41.4274,0,0,255,0,100,1,1
22,335,20,-125.076,0,0,255,0,100,1,1
23,465,168,150.613,0,0,255,0,100,1,1
24,79,289,91.1151,0,0,255,0,100,1,1
25,517,204,163.348,0,0,255,0,100,1,1
26,473,420,159.611,0,0,255,0,100,1,1
27,229,529,-40.4235,0,0,255,0,100,1,1
28,417,336,169.33,0,0,255,0,100,1,1
29,436,161,155.862,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
