### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,85,157,50.6924,0,255,0,0,100,1,1
1,382,413,26.8649,0,255,0,0,100,1,1
2,516,137,130.428,0,255,0,0,100,1,1
3,495,489,78.7799,0,255,0,0,100,1,1
4,488,370,67.2524,0,255,0,0,100,1,1
5,247,147,-8.4974,0,255,0,0,100,1,1
6,396,557,8.49863,0,255,0,0,100,1,1
7,97,223,149.22,0,255,0,0,100,1,1
8,155,123,-147.982,0,255,0,0,100,1,1
9,430,384,-34.0145,0,255,0,0,100,1,1
10,338,118,31.2345,0,255,0,0,100,1,1
11,529,99,-143.985,0,255,0,0,100,1,1
12,446,530,111.19,0,255,0,0,100,1,1
13,286,72,-14.214,0,255,0,0,100,1,1
14,416,446,166.242,0,255,0,0,100,1,1
15,216,559,-28.7829,0,255,0,0,100,1,1
16,262,203,-174.201,0,255,0,0,100,1,1
17,408,302,-139.028,0,255,0,0,100,1,1
18,75,557,8.96141,0,255,0,0,100,1,1
19,386,428,-80.2571,0,255,0,0,100,1,1
20,275,548,-25.5917,0,0,255,0,100,1,1
21,28,56,-124.235,0,0,255,0,100,1,1
22,133,388,-142.533,0,0,255,0,100,1,1
23,48,88,-75.9894,0,0,255,0,100,1,1
24,162,63,-31.6912,0,0,255,0,100,1,1
25,299,64,-6.70333,0,0,255,0,100,1,1
26,491,37,-147.744,0,0,255,0,100,1,1
27,541,271,-34.7795,0,0,255,0,100,1,1
28,116,187,7.5349,0,0,255,0,100,1,1
29,393,219,-15.3665,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
