### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,181,154,135.798,0,255,0,0,100,1,1
1,371,567,-170.783,0,255,0,0,100,1,1
2,548,423,131.353,0,255,0,0,100,1,1
3,341,41,25.9532,0,255,0,0,100,1,1
4,219,366,114.344,0,255,0,0,100,1,1
5,286,490,-163.825,0,255,0,0,100,1,1
6,431,517,-83.0566,0,255,0,0,100,1,1
7,165,550,-83.0174,0,255,0,0,100,1,1
8,524,400,-90.4607,0,255,0,0,100,1,1
9,412,69,45.6026,0,255,0,0,100,1,1
10,400,400,-41.1014,0,255,0,0,100,1,1
11,276,180,-106.87,0,255,0,0,100,1,1
12,188,396,149.511,0,255,0,0,100,1,1
13,327,159,24.7697,0,255,0,0,100,1,1
14,148,414,-113.603,0,255,0,0,100,1,1
15,506,76,-166.638,0,255,0,0,100,1,1
16,98,576,-125.6,0,255,0,0,100,1,1
17,414,286,-127.07,0,255,0,0,100,1,1
18,465,454,-109.361,0,255,0,0,100,1,1
19,112,265,28.2434,0,255,0,0,100,1,1
20,410,192,-96.8316,0,0,255,0,100,1,1
21,441,316,-143.509,0,0,255,0,100,1,1
22,174,143,50.201,0,0,255,0,100,1,1
23,434,568,36.5548,0,0,255,0,100,1,1
24,173,152,59.8863,0,0,255,0,100,1,1
25,255,410,157.556,0,0,255,0,100,1,1
26,353,452,-134.668,0,0,255,0,100,1,1
27,59,535,-22.5073,0,0,255,0,100,1,1
28,444,449,-17.261,0,0,255,0,100,1,1
29,397,147,-158.717,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
