### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,463,539,90.8439,0,255,0,0,100,1,1
1,537,193,-130.943,0,255,0,0,100,1,1
2,410,236,-124.364,0,255,0,0,100,1,1
3,422,28,77.6814,0,255,0,0,100,1,1
4,334,176,127.869,0,255,0,0,100,1,1
5,326,554,79.4362,0,255,0,0,100,1,1
6,434,466,32.5952,0,255,0,0,100,1,1
7,464,503,-25.6744,0,255,0,0,100,1,1
8,574,44,55.536,0,255,0,0,100,1,1
9,53,257,44.4627,0,255,0,0,100,1,1
10,490,51,162.953,0,255,0,0,100,1,1
11,426,411,54.5504,0,255,0,0,100,1,1
12,164,271,-111.59,0,255,0,0,100,1,1
13,405,424,123.28,0,255,0,0,100,1,1
14,44,574,122.102,0,255,0,0,100,1,1
15,426,574,47.6531,0,255,0,0,100,1,1
16,443,575,21.735,0,255,0,0,100,1,1
17,185,414,39.6813,0,255,0,0,100,1,1
18,81,342,-8.91786,0,255,0,0,100,1,1
19,27,472,53.6789,0,255,0,0,100,1,1
20,255,35,-31.8885,0,0,255,0,100,1,1
21,345,29,-65.2502,0,0,255,0,100,1,1
22,50,151,68.9275,0,0,255,0,100,1,1
23,508,486,89.9313,0,0,255,0,100,1,1
24,43,577,72.2494,0,0,255,0,100,1,1
25,42,433,-108.518,0,0,255,0,100,1,1
26,426,45,118.042,0,0,255,0,100,1,1
27,275,546,-145.362,0,0,255,0,100,1,1
28,528,184,-1.29588,0,0,255,0,100,1,1
29,147,212,164.196,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
