### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,25,219,-177.514,0,255,0,0,100,1,1
1,117,336,32.7342,0,255,0,0,100,1,1
2,537,131,-123.788,0,255,0,0,100,1,1
3,297,102,-38.6197,0,255,0,0,100,1,1
4,431,377,-65.2921,0,255,0,0,100,1,1
5,527,129,-9.8139,0,255,0,0,100,1,1
6,39,323,-107.321,0,255,0,0,100,1,1
7,91,483,-14.4384,0,255,0,0,100,1,1
8,131,360,133.918,0,255,0,0,100,1,1
9,89,540,-99.3247,0,255,0,0,100,1,1
10,456,532,156.009,0,255,0,0,100,1,1
11,240,81,-13.8108,0,255,0,0,100,1,1
12,314,402,-62.0994,0,255,0,0,100,1,1
13,185,366,22.0745,0,255,0,0,100,1,1
14,455,270,158.197,0,255,0,0,100,1,1
15,546,211,106.726,0,255,0,0,100,1,1
16,398,154,144.425,0,255,0,0,100,1,1
17,570,445,-118.741,0,255,0,0,100,1,1
18,208,30,-51.5491,0,255,0,0,100,1,1
19,204,559,-78.81,0,255,0,0,100,1,1
20,400,98,-70.4073,0,0,255,0,100,1,1
21,274,110,41.1476,0,0,255,0,100,1,1
22,528,333,40.5074,0,0,255,0,100,1,1
23,544,568,61.4374,0,0,255,0,100,1,1
24,460,80,-38.3082,0,0,255,0,100,1,1
25,484,484,-43.123,0,0,255,0,100,1,1
26,526,425,1.34381,0,0,255,0,100,1,1
27,328,403,-147.274,0,0,255,0,100,1,1
28,314,512,43.6652,0,0,255,0,100,1,1
29,82,276,-33.6292,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
