### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,433,149,-75.5417,0,255,0,0,100,1,1
1,47,264,9.12978,0,255,0,0,100,1,1
2,392,488,-27.7602,0,255,0,0,100,1,1
3,202,547,-133.764,0,255,0,0,100,1,1
4,136,184,153.154,0,255,0,0,100,1,1
5,281,523,-24.0799,0,255,0,0,100,1,1
6,114,141,-74.794,0,255,0,0,100,1,1
7,34,340,-126.432,0,255,0,0,100,1,1
8,573,75,130.676,0,255,0,0,100,1,1
9,55,271,-176.812,0,255,0,0,100,1,1
10,255,151,-152.246,0,255,0,0,100,1,1
11,270,466,-132.24,0,255,0,0,100,1,1
12,541,146,75.2272,0,255,0,0,100,1,1
13,160,419,-113.5,0,255,0,0,100,1,1
14,539,490,-151.328,0,255,0,0,100,1,1
15,525,309,-149.88,0,255,0,0,100,1,1
16,535,430,158.194,0,255,0,0,100,1,1
17,467,309,81.1583,0,255,0,0,100,1,1
18,437,316,-57.27,0,255,0,0,100,1,1
19,166,564,-2.88717,0,255,0,0,100,1,1
20,363,162,-98.181,0,0,255,0,100,1,1
21,500,72,114.58,0,0,255,0,100,1,1
22,438,520,-0.69273,0,0,255,0,100,1,1
23,112,134,-94.1729,0,0,255,0,100,1,1
24,127,418,-18.9136,0,0,255,0,100,1,1
25,415,505,-102.946,0,0,255,0,100,1,1
26,35,401,-40.9825,0,0,255,0,100,1,1
27,89,399,-157.048,0,0,255,0,100,1,1
28,230,402,12.5942,0,0,255,0,100,1,1
29,551,538,-54.9807,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
