### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,428,159,99.9016,0,255,0,0,100,1,1
1,39,354,36.3243,0,255,0,0,100,1,1
2,557,178,-95.7688,0,255,0,0,100,1,1
3,491,33,44.7012,0,255,0,0,100,1,1
4,384,147,8.58842,0,255,0,0,100,1,1
5,441,556,-31.7626,0,255,0,0,100,1,1
6,50,400,65.6942,0,255,0,0,100,1,1
7,320,522,-85.1094,0,255,0,0,100,1,1
8,221,376,-117.833,0,255,0,0,100,1,1
9,449,106,109.529,0,255,0,0,100,1,1
10,445,471,105.278,0,255,0,0,100,1,1
11,578,226,-133.302,0,255,0,0,100,1,1
12,76,416,-157.214,0,255,0,0,100,1,1
13,426,536,-166.791,0,255,0,0,100,1,1
14,459,135,-98.9386,0,255,0,0,100,1,1
15,174,228,-70.1071,0,255,0,0,100,1,1
16,428,48,-46.7553,0,255,0,0,100,1,1
17,562,249,-31.2258,0,255,0,0,100,1,1
18,374,233,61.9307,0,255,0,0,100,1,1
19,114,274,-23.9499,0,255,0,0,100,1,1
20,400,296,57.303,0,0,255,0,100,1,1
21,194,58,-0.395532,0,0,255,0,100,1,1
22,446,433,-123.4,0,0,255,0,100,1,1
23,90,145,-114.004,0,0,255,0,100,1,1
24,36,345,91.5694,0,0,255,0,100,1,1
25,142,429,44.6886,0,0,255,0,100,1,1
26,136,492,-67.1219,0,0,255,0,100,1,1
27,468,293,91.2277,0,0,255,0,100,1,1
28,105,447,166.312,0,0,255,0,100,1,1
29,174,495,134.093,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
