### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,471,209,-131.031,0,255,0,0,100,1,1
1,184,247,98.0333,0,255,0,0,100,1,1
2,262,56,117.919,0,255,0,0,100,1,1
3,481,467,-40.924,0,255,0,0,100,1,1
4,230,543,160.294,0,255,0,0,100,1,1
5,262,577,-40.0804,0,255,0,0,100,1,1
6,554,492,-82.2864,0,255,0,0,100,1,1
7,483,152,35.0215,0,255,0,0,100,1,1
8,119,432,9.55472,0,255,0,0,100,1,1
9,532,241,36.0911,0,255,0,0,100,1,1
10,572,321,-80.42,0,255,0,0,100,1,1
11,38,230,55.9256,0,255,0,0,100,1,1
12,173,439,-131.088,0,255,0,0,100,1,1
13,189,427,144.585,0,255,0,0,100,1,1
14,515,392,-61.448,0,255,0,0,100,1,1
15,452,54,159.632,0,255,0,0,100,1,1
16,556,257,150.263,0,255,0,0,100,1,1
17,129,328,179.248,0,255,0,0,100,1,1
18,68,138,42.9669,0,255,0,0,100,1,1
19,493,277,-147.669,0,255,0,0,100,1,1
20,27,372,-105.218,0,0,255,0,100,1,1
21,467,209,-106.416,0,0,255,0,100,1,1
22,331,549,170.982,0,0,255,0,100,1,1
23,195,509,3.68175,0,0,255,0,100,1,1
24,431,473,27.7371,0,0,255,0,100,1,1
25,446,217,-176.795,0,0,255,0,100,1,1
26,264,551,5.13665,0,0,255,0,100,1,1
27,51,33,46.3858,0,0,255,0,100,1,1
28,44,308,-91.8386,0,0,255,0,100,1,1
29,529,125,-97.9168,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
