### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,529,446,71.3641,0,255,0,0,100,1,1
1,194,244,27.3551,0,255,0,0,100,1,1
2,104,298,69.7247,0,255,0,0,100,1,1
3,423,162,-81.4805,0,255,0,0,100,1,1
4,442,209,-3.60441,0,255,0,0,100,1,1
5,475,393,157.309,0,255,0,0,100,1,1
6,524,224,41.899,0,255,0,0,100,1,1
7,573,177,-61.9061,0,255,0,0,100,1,1
8,314,109,-126.849,0,255,0,0,100,1,1
9,43,524,99.5788,0,255,0,0,100,1,1
10,384,148,159.356,0,255,0,0,100,1,1
11,423,326,18.5192,0,255,0,0,100,1,1
12,162,341,-144.397,0,255,0,0,100,1,1
13,464,130,95.4874,0,255,0,0,100,1,1
14,73,124,-1.39403,0,255,0,0,100,1,1
15,382,397,20.881,0,255,0,0,100,1,1
16,37,32,-51.3917,0,255,0,0,100,1,1
17,573,516,22.986,0,255,0,0,100,1,1
18,24,280,13.8208,0,255,0,0,100,1,1
19,227,466,118.304,0,255,0,0,100,1,1
20,23,465,-156.032,0,0,255,0,100,1,1
21,50,301,-27.9915,0,0,255,0,100,1,1
22,478,461,138.565,0,0,255,0,100,1,1
23,463,301,0.0600255,0,0,255,0,100,1,1
24,297,554,-112.179,0,0,255,0,100,1,1
25,577,244,40.3775,0,0,255,0,100,1,1
26,356,524,37.2919,0,0,255,0,100,1,1
27,179,348,58.5214,0,0,255,0,100,1,1
28,45,526,168.715,0,0,255,0,100,1,1
29,467,89,-12.6557,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
