### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,124,187,-32.9569,0,255,0,0,100,1,1
1,503,544,138.537,0,255,0,0,100,1,1
2,73,249,-0.24124,0,255,0,0,100,1,1
3,300,560,22.1778,0,255,0,0,100,1,1
4,414,104,-136.518,0,255,0,0,100,1,1
5,109,534,12.3804,0,255,0,0,100,1,1
6,394,483,-131.272,0,255,0,0,100,1,1
7,472,111,80.0945,0,255,0,0,100,1,1
8,165,409,54.867,0,255,0,0,100,1,1
9,509,559,30.6716,0,255,0,0,100,1,1
10,177,186,-164.39,0,255,0,0,100,1,1
11,294,559,-161.909,0,255,0,0,100,1,1
12,495,73,160.386,0,255,0,0,100,1,1
13,310,75,171.165,0,255,0,0,100,1,1
14,163,375,-89.3954,0,255,0,0,100,1,1
15,454,140,-1.31129,0,255,0,0,100,1,1
16,24,542,-97.5138,0,255,0,0,100,1,1
17,221,443,147.492,0,255,0,0,100,1,1
18,434,230,-72.0953,0,255,0,0,100,1,1
19,407,481,64.6273,0,255,0,0,100,1,1
20,507,136,59.5196,0,0,255,0,100,1,1
21,264,19,-47.1401,0,0,255,0,100,1,1
22,477,464,-85.473,0,0,255,0,100,1,1
23,516,63,56.46,0,0,255,0,100,1,1
24,18,425,95.964,0,0,255,0,100,1,1
25,313,31,106.149,0,0,255,0,100,1,1
26,85,364,170.454,0,0,255,0,100,1,1
27,151,37,-178.135,0,0,255,0,100,1,1
28,211,48,27.5065,0,0,255,0,100,1,1
29,358,67,30.4092,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
