### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,444,437,79.587,0,255,0,0,100,1,1
1,250,532,-129.491,0,255,0,0,100,1,1
2,223,103,-7.64928,0,255,0,0,100,1,1
3,416,196,-169.757,0,255,0,0,100,1,1
4,77,342,116.531,0,255,0,0,100,1,1
5,203,169,-49.8687,0,255,0,0,100,1,1
6,187,226,-38.8307,0,255,0,0,100,1,1
7,65,150,-5.43215,0,255,0,0,100,1,1
8,161,285,-32.2393,0,255,0,0,100,1,1
9,170,183,0.551645,0,255,0,0,100,1,1
10,38,331,145.422,0,255,0,0,100,1,1
11,505,408,-151.219,0,255,0,0,100,1,1
12,110,319,102.006,0,255,0,0,100,1,1
13,530,466,-61.0094,0,255,0,0,100,1,1
14,511,142,0.831087,0,255,0,0,100,1,1
15,553,297,-125.879,0,255,0,0,100,1,1
16,107,210,178.173,0,255,0,0,100,1,1
17,575,466,-127.356,0,255,0,0,100,1,1
18,562,506,-14.6381,0,255,0,0,100,1,1
19,160,380,178.905,0,255,0,0,100,1,1
20,460,20,-147.364,0,0,255,0,100,1,1
21,565,355,-67.0451,0,0,255,0,100,1,1
22,483,160,-133.347,0,0,255,0,100,1,1
23,206,507,-70.5444,0,0,255,0,100,1,1
24,178,237,42.9879,0,0,255,0,100,1,1
25,355,387,62.0664,0,0,255,0,100,1,1
26,321,172,57.5519,0,0,255,0,100,1,1
27,312,412,-110.454,0,0,255,0,100,1,1
28,269,556,-36.3064,0,0,255,0,100,1,1
29,91,216,-28.9274,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
