### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,537,219,-116.833,0,255,0,0,100,1,1
1,203,499,174.516,0,255,0,0,100,1,1
2,37,442,119.191,0,255,0,0,100,1,1
3,410,531,-174.082,0,255,0,0,100,1,1
4,189,108,-123.978,0,255,0,0,100,1,1
5,540,381,-89.8666,0,255,0,0,100,1,1
6,472,431,127.422,0,255,0,0,100,1,1
7,332,108,-55.4896,0,255,0,0,100,1,1
8,159,483,141.42,0,255,0,0,100,1,1
9,182,165,-77.4641,0,255,0,0,100,1,1
10,412,415,58.2904,0,255,0,0,100,1,1
11,145,169,-120.978,0,255,0,0,100,1,1
12,352,532,-116.901,0,255,0,0,100,1,1
13,371,453,138.216,0,255,0,0,100,1,1
14,333,76,62.7598,0,255,0,0,100,1,1
15,123,94,54.0166,0,255,0,0,100,1,1
16,161,351,103.636,0,255,0,0,100,1,1
17,199,335,-41.3019,0,255,0,0,100,1,1
18,108,186,-21.8623,0,255,0,0,100,1,1
19,314,145,-64.5205,0,255,0,0,100,1,1
20,513,504,-121.613,0,0,255,0,100,1,1
21,572,75,-129.41,0,0,255,0,100,1,1
22,157,118,-14.1483,0,0,255,0,100,1,1
23,496,319,40.3051,0,0,255,0,100,1,1
24,324,33,-77.169,0,0,255,0,100,1,1
25,181,330,17.8564,0,0,255,0,100,1,1
26,232,19,114.742,0,0,255,0,100,1,1
27,265,462,-162.505,0,0,255,0,100,1,1
28,168,137,-44.9813,0,0,255,0,100,1,1
29,468,468,173.681,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
