### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,165,418,2.6158,0,255,0,0,100,1,1
1,432,184,-147.609,0,255,0,0,100,1,1
2,154,99,-122.451,0,255,0,0,100,1,1
3,524,92,56.4397,0,255,0,0,100,1,1
4,261,18,-147.46,0,255,0,0,100,1,1
5,264,408,16.3339,0,255,0,0,100,1,1
6,413,274,-159.558,0,255,0,0,100,1,1
7,137,237,-167.772,0,255,0,0,100,1,1
8,160,233,-62.4618,0,255,0,0,100,1,1
9,447,451,141.776,0,255,0,0,100,1,1
10,345,399,61.9151,0,255,0,0,100,1,1
11,451,555,-8.64697,0,255,0,0,100,1,1
12,85,105,178.958,0,255,0,0,100,1,1
13,483,48,-44.5232,0,255,0,0,100,1,1
14,519,156,-179.264,0,255,0,0,100,1,1
15,541,137,19.5878,0,255,0,0,100,1,1
16,25,257,135.217,0,255,0,0,100,1,1
17,367,156,115.159,0,255,0,0,100,1,1
18,99,503,8.7731,0,255,0,0,100,1,1
19,283,443,142.779,0,255,0,0,100,1,1
20,77,58,-4.3815,0,0,255,0,100,1,1
21,374,155,-73.8264,0,0,255,0,100,1,1
22,414,151,161.511,0,0,255,0,100,1,1
23,473,281,-25.9458,0,0,255,0,100,1,1
24,217,521,88.9257,0,0,255,0,100,1,1
25,204,187,-113.046,0,0,255,0,100,1,1
26,403,539,-60.4925,0,0,255,0,100,1,1
27,188,94,-141.446,0,0,255,0,100,1,1
28,393,525,19.7674,0,0,255,0,100,1,1
29,423,294,-60.5428,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
