### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,453,348,-24.9097,0,255,0,0,100,1,1
1,84,365,157.737,0,255,0,0,100,1,1
2,519,258,156.267,0,255,0,0,100,1,1
3,502,123,-125.861,0,255,0,0,100,1,1
4,389,52,-141.901,0,255,0,0,100,1,1
5,492,195,-26.0584,0,255,0,0,100,1,1
6,177,41,109.686,0,255,0,0,100,1,1
7,60,78,-48.7039,0,255,0,0,100,1,1
8,98,535,-42.41,0,255,0,0,100,1,1
9,398,539,-89.7282,0,255,0,0,100,1,1
10,34,265,-132.708,0,255,0,0,100,1,1
11,286,469,149.83,0,255,0,0,100,1,1
12,241,567,148.993,0,255,0,0,100,1,1
13,362,205,60.8159,0,255,0,0,100,1,1
14,172,199,63.0599,0,255,0,0,100,1,1
15,102,419,-81.6324,0,255,0,0,100,1,1
16,288,398,8.87388,0,255,0,0,100,1,1
17,191,41,159.934,0,255,0,0,100,1,1
18,520,277,80.9302,0,255,0,0,100,1,1
19,505,339,35.1739,0,255,0,0,100,1,1
20,361,128,-111.695,0,0,255,0,100,1,1
21,461,134,-16.6914,0,0,255,0,100,1,1
22,454,333,-132.619,0,0,255,0,100,1,1
23,478,44,-10.2096,0,0,255,0,100,1,1
24,381,567,6.2364,0,0,255,0,100,1,1
25,100,348,127.611,0,0,255,0,100,1,1
26,48,484,-4.55453,0,0,255,0,100,1,1
27,371,464,62.5764,0,0,255,0,100,1,1
28,547,255,23.6894,0,0,255,0,100,1,1
29,314,134,108.638,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
