### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,485,501,-58.5942,0,255,0,0,100,1,1
1,522,320,36.2529,0,255,0,0,100,1,1
2,479,31,-42.0434,0,255,0,0,100,1,1
3,406,279,-41.2205,0,255,0,0,100,1,1
4,78,173,-40.1086,0,255,0,0,100,1,1
5,158,512,126.801,0,255,0,0,100,1,1
6,55,516,-146.297,0,255,0,0,100,1,1
7,33,211,161.566,0,255,0,0,100,1,1
8,355,29,16.8547,0,255,0,0,100,1,1
9,174,510,-117.011,0,255,0,0,100,1,1
10,134,275,-82.4455,0,255,0,0,100,1,1
11,227,562,-18.8004,0,255,0,0,100,1,1
12,214,87,-119.343,0,255,0,0,100,1,1
13,182,145,-58.9253,0,255,0,0,100,1,1
14,214,558,72.0013,0,255,0,0,100,1,1
15,48,82,-53.1339,0,255,0,0,100,1,1
16,192,244,16.0347,0,255,0,0,100,1,1
17,342,189,-158.563,0,255,0,0,100,1,1
18,23,375,-162.022,0,255,0,0,100,1,1
19,56,36,-134.629,0,255,0,0,100,1,1
20,214,488,45.9937,0,0,255,0,100,1,1
21,227,553,3.43449,0,0,255,0,100,1,1
22,363,55,-100.593,0,0,255,0,100,1,1
23,206,397,-113.476,0,0,255,0,100,1,1
24,103,112,47.5026,0,0,255,0,100,1,1
25,326,443,-112.358,0,0,255,0,100,1,1
26,487,562,-166.721,0,0,255,0,100,1,1
27,156,296,-66.606,0,0,255,0,100,1,1
28,557,446,1.08557,0,0,255,0,100,1,1
29,346,67,-114.977,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
