### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,113,89,45.8852,0,255,0,0,100,1,1
1,124,542,-121.621,0,255,0,0,100,1,1
2,473,72,-23.6472,0,255,0,0,100,1,1
3,387,102,-67.8816,0,255,0,0,100,1,1
4,329,555,-20.9564,0,255,0,0,100,1,1
5,522,177,160.1,0,255,0,0,100,1,1
6,20,305,54.7709,0,255,0,0,100,1,1
7,330,528,69.9748,0,255,0,0,100,1,1
8,576,407,6.66568,0,255,0,0,100,1,1
9,289,161,-117.61,0,255,0,0,100,1,1
10,557,401,102.657,0,255,0,0,100,1,1
11,576,546,9.89231,0,255,0,0,100,1,1
12,459,164,70.9779,0,255,0,0,100,1,1
13,486,348,-173.043,0,255,0,0,100,1,1
14,421,67,-127.135,0,255,0,0,100,1,1
15,419,134,89.4528,0,255,0,0,100,1,1
16,82,550,84.1259,0,255,0,0,100,1,1
17,571,467,-64.6397,0,255,0,0,100,1,1
18,480,569,5.17273,0,255,0,0,100,1,1
19,107,173,-51.1155,0,255,0,0,100,1,1
20,461,409,-72.9928,0,0,255,0,100,1,1
21,255,494,126.792,0,0,255,0,100,1,1
22,244,174,-108.023,0,0,255,0,100,1,1
23,287,491,9.9983,0,0,255,0,100,1,1
24,424,495,-72.9112,0,0,255,0,100,1,1
25,59,176,-166.487,0,0,255,0,100,1,1
26,458,405,-94.4664,0,0,255,0,100,1,1
27,415,213,108.99,0,0,255,0,100,1,1
28,145,403,-138.573,0,0,255,0,100,1,1
29,55,496,93.3314,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
