### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,335,415,4.14245,0,255,0,0,100,1,1
1,67,522,-10.5001,0,255,0,0,100,1,1
2,426,556,-76.503,0,255,0,0,100,1,1
3,531,477,50.4253,0,255,0,0,100,1,1
4,166,286,94.4267,0,255,0,0,100,1,1
5,136,391,-38.7068,0,255,0,0,100,1,1
6,564,108,35.5204,0,255,0,0,100,1,1
7,428,294,-94.9761,0,255,0,0,100,1,1
8,539,355,-108.504,0,255,0,0,100,1,1
9,506,149,-157.974,0,255,0,0,100,1,1
10,44,514,-68.1815,0,255,0,0,100,1,1
11,500,130,57.7601,0,255,0,0,100,1,1
12,259,144,105.108,0,255,0,0,100,1,1
13,574,291,15.2702,0,255,0,0,100,1,1
14,411,537,-103.153,0,255,0,0,100,1,1
15,156,412,-166.253,0,255,0,0,100,1,1
16,30,466,81.7183,0,255,0,0,100,1,1
17,356,66,-32.5815,0,255,0,0,100,1,1
18,45,204,-34.5976,0,255,0,0,100,1,1
19,574,497,-79.5492,0,255,0,0,100,1,1
20,170,114,-22.6242,0,0,255,0,100,1,1
21,299,39,-113.491,0,0,255,0,100,1,1
22,84,386,-113.014,0,0,255,0,100,1,1
23,443,432,162.175,0,0,255,0,100,1,1
24,82,54,36.7669,0,0,255,0,100,1,1
25,420,316,88.3528,0,0,255,0,100,1,1
26,419,221,7.49163,0,0,255,0,100,1,1
27,316,174,-91.3347,0,0,255,0,100,1,1
28,534,356,14.9999,0,0,255,0,100,1,1
29,146,149,-169.418,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
