### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,493,93,-53.6518,0,255,0,0,100,1,1
1,25,233,-142.803,0,255,0,0,100,1,1
2,486,92,30.03,0,255,0,0,100,1,1
3,545,296,3.38672,0,255,0,0,100,1,1
4,477,543,-37.0943,0,255,0,0,100,1,1
5,531,60,143.168,0,255,0,0,100,1,1
6,364,387,160.811,0,255,0,0,100,1,1
7,56,224,102.382,0,255,0,0,100,1,1
8,41,87,-98.6756,0,255,0,0,100,1,1
9,363,516,159.959,0,255,0,0,100,1,1
10,110,433,158.909,0,255,0,0,100,1,1
11,307,192,-84.8563,0,255,0,0,100,1,1
12,62,49,142.987,0,255,0,0,100,1,1
13,364,478,5.73619,0,255,0,0,100,1,1
14,403,111,89.4777,0,255,0,0,100,1,1
15,252,178,140.711,0,255,0,0,100,1,1
16,540,538,166.426,0,255,0,0,100,1,1
17,184,341,114.29,0,255,0,0,100,1,1
18,69,174,-103.511,0,255,0,0,100,1,1
19,508,228,-77.5763,0,255,0,0,100,1,1
20,578,317,16.8093,0,0,255,0,100,1,1
21,191,254,-179.289,0,0,255,0,100,1,1
22,513,498,134.511,0,0,255,0,100,1,1
23,257,124,37.8124,0,0,255,0,100,1,1
24,149,50,124.291,0,0,255,0,100,1,1
25,265,464,-19.0574,0,0,255,0,100,1,1
26,442,158,103.99,0,0,255,0,100,1,1
27,556,373,168.198,0,0,255,0,100,1,1
28,136,552,20.1916,0,0,255,0,100,1,1
29,524,471,-83.0973,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
