### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,63,181,163.852,0,255,0,0,100,1,1
1,531,298,-125.517,0,255,0,0,100,1,1
2,19,410,12.8363,0,255,0,0,100,1,1
3,147,52,-68.773,0,255,0,0,100,1,1
4,454,157,104.257,0,255,0,0,100,1,1
5,65,519,35.15,0,255,0,0,100,1,1
6,350,445,109.216,0,255,0,0,100,1,1
7,538,288,-131.447,0,255,0,0,100,1,1
8,365,68,178.503,0,255,0,0,100,1,1
9,444,168,-48.6293,0,255,0,0,100,1,1
10,522,533,20.4183,0,255,0,0,100,1,1
11,530,82,-80.6238,0,255,0,0,100,1,1
12,27,413,-99.3896,0,255,0,0,100,1,1
13,532,546,97.3042,0,255,0,0,100,1,1
14,215,355,34.214,0,255,0,0,100,1,1
15,133,372,-145.895,0,255,0,0,100,1,1
16,508,49,-89.9133,0,255,0,0,100,1,1
17,85,81,99.94,0,255,0,0,100,1,1
18,497,370,8.65055,0,255,0,0,100,1,1
19,447,404,20.2056,0,255,0,0,100,1,1
20,320,540,7.54272,0,0,255,0,100,1,1
21,20,489,-100.606,0,0,255,0,100,1,1
22,177,288,29.6874,0,0,255,0,100,1,1
23,517,303,-168.631,0,0,255,0,100,1,1
24,540,276,-112.773,0,0,255,0,100,1,1
25,561,395,20.9054,0,0,255,0,100,1,1
26,241,124,175.547,0,0,255,0,100,1,1
27,184,121,-29.9538,0,0,255,0,100,1,1
28,235,465,34.5053,0,0,255,0,100,1,1
29,489,103,-62.988,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
