### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,201,402,133.269,0,255,0,0,100,1,1
1,76,375,111.62,0,255,0,0,100,1,1
2,190,265,-85.0003,0,255,0,0,100,1,1
3,273,455,-127.399,0,255,0,0,100,1,1
4,380,383,-167.468,0,255,0,0,100,1,1
5,340,93,41.5062,0,255,0,0,100,1,1
6,402,362,-92.96,0,255,0,0,100,1,1
7,74,291,-40.2818,0,255,0,0,100,1,1
8,471,97,4.79338,0,255,0,0,100,1,1
9,366,219,127.969,0,255,0,0,100,1,1
10,88,166,-81.9767,0,255,0,0,100,1,1
11,405,57,149.796,0,255,0,0,100,1,1
12,525,88,-164.482,0,255,0,0,100,1,1
13,481,130,-99.1717,0,255,0,0,100,1,1
14,495,451,-20.842,0,255,0,0,100,1,1
15,304,532,-179.426,0,255,0,0,100,1,1
16,23,450,92.0396,0,255,0,0,100,1,1
17,207,491,-146.661,0,255,0,0,100,1,1
18,369,492,165.729,0,255,0,0,100,1,1
19,531,251,82.4029,0,255,0,0,100,1,1
20,86,382,-1.26911,0,0,255,0,100,1,1
21,338,34,76.9721,0,0,255,0,100,1,1
22,152,162,48.3517,0,0,255,0,100,1,1
23,223,96,123.972,0,0,255,0,100,1,1
24,229,169,-45.6194,0,0,255,0,100,1,1
25,329,554,53.0679,0,0,255,0,100,1,1
26,478,280,131.351,0,0,255,0,100,1,1
27,512,31,98.3079,0,0,255,0,100,1,1
28,475,24,27.4592,0,0,255,0,100,1,1
29,93,539,57.5045,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
