### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,507,387,-125.461,0,255,0,0,100,1,1
1,121,545,-103.851,0,255,0,0,100,1,1
2,142,263,162.413,0,255,0,0,100,1,1
3,475,165,120.72,0,255,0,0,100,1,1
4,25,166,-23.1256,0,255,0,0,100,1,1
5,203,473,-156.889,0,255,0,0,100,1,1
6,45,66,-81.8344,0,255,0,0,100,1,1
7,414,137,155.534,0,255,0,0,100,1,1
8,350,578,11.3546,0,255,0,0,100,1,1
9,340,573,145.613,0,255,0,0,100,1,1
10,445,216,178.926,0,255,0,0,100,1,1
11,485,378,-87.9225,0,255,0,0,100,1,1
12,60,23,50.3547,0,255,0,0,100,1,1
13,469,199,-165.768,0,255,0,0,100,1,1
14,429,539,-56.6073,0,255,0,0,100,1,1
15,516,412,149.207,0,255,0,0,100,1,1
16,397,370,163.639,0,255,0,0,100,1,1
17,82,282,-65.8169,0,255,0,0,100,1,1
18,543,250,101.471,0,255,0,0,100,1,1
19,281,45,177.348,0,255,0,0,100,1,1
20,329,181,94.9871,0,0,255,0,100,1,1
21,93,182,-96.0798,0,0,255,0,100,1,1
22,271,425,-37.3182,0,0,255,0,100,1,1
23,528,539,97.8737,0,0,255,0,100,1,1
24,282,189,-63.6402,0,0,255,0,100,1,1
25,417,161,47.6576,0,0,255,0,100,1,1
26,109,401,11.6972,0,0,255,0,100,1,1
27,429,149,6.50683,0,0,255,0,100,1,1
28,300,72,176.787,0,0,255,0,100,1,1
29,228,51,-34.5681,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
