### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,431,396,24.1983,0,255,0,0,100,1,1
1,488,212,91.0371,0,255,0,0,100,1,1
2,218,479,-64.0266,0,255,0,0,100,1,1
3,552,114,0.168708,0,255,0,0,100,1,1
4,459,136,123.977,0,255,0,0,100,1,1
5,29,228,111.955,0,255,0,0,100,1,1
6,221,229,137.438,0,255,0,0,100,1,1
7,444,497,-80.6234,0,255,0,0,100,1,1
8,422,569,-65.9768,0,255,0,0,100,1,1
9,484,142,-24.5663,0,255,0,0,100,1,1
10,332,98,101.753,0,255,0,0,100,1,1
11,314,30,164.246,0,255,0,0,100,1,1
12,49,353,-156.669,0,255,0,0,100,1,1
13,316,524,146.035,0,255,0,0,100,1,1
14,563,410,72.0984,0,255,0,0,100,1,1
15,22,386,-114.535,0,255,0,0,100,1,1
16,340,516,-12.3352,0,255,0,0,100,1,1
17,263,558,-139.418,0,255,0,0,100,1,1
18,289,75,89.9387,0,255,0,0,100,1,1
19,219,96,164.207,0,255,0,0,100,1,1
20,457,315,51.7594,0,0,255,0,100,1,1
21,312,21,166.121,0,0,255,0,100,1,1
22,415,73,23.2155,0,0,255,0,100,1,1
23,406,425,-46.4321,0,0,255,0,100,1,1
24,110,266,164.07,0,0,255,0,100,1,1
25,101,389,110.712,0,0,255,0,100,1,1
26,179,257,142.509,0,0,255,0,100,1,1
27,61,196,23.1693,0,0,255,0,100,1,1
28,170,502,94.7044,0,0,255,0,100,1,1
29,192,362,-128.654,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
