### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,234,218,-123.605,0,255,0,0,100,1,1
1,72,109,-6.85349,0,255,0,0,100,1,1
2,144,377,126.865,0,255,0,0,100,1,1
3,514,435,43.4298,0,255,0,0,100,1,1
4,389,159,50.0511,0,255,0,0,100,1,1
5,278,59,-147.228,0,255,0,0,100,1,1
6,561,215,109.612,0,255,0,0,100,1,1
7,395,540,151.205,0,255,0,0,100,1,1
8,578,508,26.7777,0,255,0,0,100,1,1
9,458,40,175.019,0,255,0,0,100,1,1
10,228,483,161.772,0,255,0,0,100,1,1
11,483,414,-55.8213,0,255,0,0,100,1,1
12,473,21,96.1346,0,255,0,0,100,1,1
13,289,196,-57.5357,0,255,0,0,100,1,1
14,96,376,117.541,0,255,0,0,100,1,1
15,543,210,-73.9687,0,255,0,0,100,1,1
16,329,69,-37.488,0,255,0,0,100,1,1
17,89,148,85.8277,0,255,0,0,100,1,1
18,75,186,-52.5175,0,255,0,0,100,1,1
19,345,34,-0.929316,0,255,0,0,100,1,1
20,509,422,-69.5142,0,0,255,0,100,1,1
21,111,344,-51.6421,0,0,255,0,100,1,1
22,432,313,90.5004,0,0,255,0,100,1,1
23,514,211,176.702,0,0,255,0,100,1,1
24,228,93,147.188,0,0,255,0,100,1,1
25,312,145,-162.111,0,0,255,0,100,1,1
26,466,497,44.7892,0,0,255,0,100,1,1
27,47,538,-170.109,0,0,255,0,100,1,1
28,339,501,-95.2366,0,0,255,0,100,1,1
29,543,62,-61.3277,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
