### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,287,491,-20.005,0,255,0,0,100,1,1
1,203,172,-161.2,0,255,0,0,100,1,1
2,302,420,-17.0198,0,255,0,0,100,1,1
3,109,440,-60.1031,0,255,0,0,100,1,1
4,559,376,-67.424,0,255,0,0,100,1,1
5,499,56,140.297,0,255,0,0,100,1,1
6,421,414,-51.3088,0,255,0,0,100,1,1
7,519,555,-54.5687,0,255,0,0,100,1,1
8,281,539,16.9318,0,255,0,0,100,1,1
9,229,477,57.6835,0,255,0,0,100,1,1
10,397,143,78.4759,0,255,0,0,100,1,1
11,389,375,-4.68796,0,255,0,0,100,1,1
12,525,229,-35.3345,0,255,0,0,100,1,1
13,348,544,117.909,0,255,0,0,100,1,1
14,320,144,-126.195,0,255,0,0,100,1,1
15,184,252,-24.0438,0,255,0,0,100,1,1
16,333,57,-18.625,0,255,0,0,100,1,1
17,204,456,-68.9139,0,255,0,0,100,1,1
18,449,569,-159.19,0,255,0,0,100,1,1
19,30,400,121.58,0,255,0,0,100,1,1
20,410,388,130.879,0,0,255,0,100,1,1
21,362,461,177.729,0,0,255,0,100,1,1
22,423,264,-23.6098,0,0,255,0,100,1,1
23,298,473,-75.6418,0,0,255,0,100,1,1
24,59,264,-25.6195,0,0,255,0,100,1,1
25,143,327,-138.036,0,0,255,0,100,1,1
26,493,214,-113.592,0,0,255,0,100,1,1
27,33,164,151.084,0,0,255,0,100,1,1
28,46,499,159.573,0,0,255,0,100,1,1
29,505,317,-34.0097,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
