### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,105,293,-115.885,0,255,0,0,100,1,1
1,465,158,92.7691,0,255,0,0,100,1,1
2,99,369,155.233,0,255,0,0,100,1,1
3,141,94,17.7483,0,255,0,0,100,1,1
4,269,504,-160.917,0,255,0,0,100,1,1
5,495,376,-72.1427,0,255,0,0,100,1,1
6,437,199,11.6306,0,255,0,0,100,1,1
7,430,511,54.4844,0,255,0,0,100,1,1
8,160,435,-175.653,0,255,0,0,100,1,1
9,547,225,144.956,0,255,0,0,100,1,1
10,259,149,113.232,0,255,0,0,100,1,1
11,263,18,159.839,0,255,0,0,100,1,1
12,344,409,130.114,0,255,0,0,100,1,1
13,472,201,-153.49,0,255,0,0,100,1,1
14,193,97,-124.561,0,255,0,0,100,1,1
15,84,315,-97.3531,0,255,0,0,100,1,1
16,435,289,-132.917,0,255,0,0,100,1,1
17,56,470,-96.1026,0,255,0,0,100,1,1
18,254,198,108.571,0,255,0,0,100,1,1
19,277,546,-159.331,0,255,0,0,100,1,1
20,192,223,-108.538,0,0,255,0,100,1,1
21,544,409,-40.978,0,0,255,0,100,1,1
22,357,198,-177.201,0,0,255,0,100,1,1
23,148,185,-178.307,0,0,255,0,100,1,1
24,438,435,151.098,0,0,255,0,100,1,1
25,465,338,-96.1451,0,0,255,0,100,1,1
26,417,206,153.375,0,0,255,0,100,1,1
27,338,572,-107.261,0,0,255,0,100,1,1
28,533,529,2.68661,0,0,255,0,100,1,1
29,366,409,-41.7931,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
