### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,266,20,-126.248,0,255,0,0,100,1,1
1,173,196,44.6935,0,255,0,0,100,1,1
2,292,493,77.8112,0,255,0,0,100,1,1
3,573,367,-127.164,0,255,0,0,100,1,1
4,97,514,174.622,0,255,0,0,100,1,1
5,26,274,28.6117,0,255,0,0,100,1,1
6,491,285,143.727,0,255,0,0,100,1,1
7,124,456,-146.676,0,255,0,0,100,1,1
8,295,66,-48.6961,0,255,0,0,100,1,1
9,495,490,55.4,0,255,0,0,100,1,1
10,487,98,157.673,0,255,0,0,100,1,1
11,437,115,75.4678,0,255,0,0,100,1,1
12,567,446,-46.5049,0,255,0,0,100,1,1
13,115,381,-153.874,0,255,0,0,100,1,1
14,172,195,30.2531,0,255,0,0,100,1,1
15,524,522,-168.078,0,255,0,0,100,1,1
16,57,462,165.973,0,255,0,0,100,1,1
17,72,100,-136.877,0,255,0,0,100,1,1
18,38,551,51.7827,0,255,0,0,100,1,1
19,572,533,-20.5171,0,255,0,0,100,1,1
20,462,273,-171.607,0,0,255,0,100,1,1
21,460,186,-126.575,0,0,255,0,100,1,1
22,546,38,7.77482,0,0,255,0,100,1,1
23,455,407,55.7969,0,0,255,0,100,1,1
24,25,43,-130.052,0,0,255,0,100,1,1
25,413,341,-92.3929,0,0,255,0,100,1,1
26,25,31,-126.845,0,0,255,0,100,1,1
27,424,157,140.853,0,0,255,0,100,1,1
28,249,67,-169.501,0,0,255,0,100,1,1
29,442,162,-152.93,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
