### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,436,367,-36.5445,0,255,0,0,100,1,1
1,155,454,126.312,0,255,0,0,100,1,1
2,205,372,101.864,0,255,0,0,100,1,1
3,273,158,128.523,0,255,0,0,100,1,1
4,252,389,58.3834,0,255,0,0,100,1,1
5,395,389,-34.0655,0,255,0,0,100,1,1
6,159,371,-6.48773,0,255,0,0,100,1,1
7,472,359,154.346,0,255,0,0,100,1,1
8,552,418,-17.4848,0,255,0,0,100,1,1
9,362,121,12.7042,0,255,0,0,100,1,1
10,172,365,132.468,0,255,0,0,100,1,1
11,545,114,-118.078,0,255,0,0,100,1,1
12,536,70,-57.5308,0,255,0,0,100,1,1
13,182,358,-127.156,0,255,0,0,100,1,1
14,153,219,-39.9495,0,255,0,0,100,1,1
15,97,572,120.045,0,255,0,0,100,1,1
16,459,537,165.281,0,255,0,0,100,1,1
17,499,524,-76.3469,0,255,0,0,100,1,1
18,267,97,-74.2369,0,255,0,0,100,1,1
19,89,498,95.2197,0,255,0,0,100,1,1
20,23,71,40.8289,0,0,255,0,100,1,1
21,420,28,-8.925,0,0,255,0,100,1,1
22,335,96,-15.0043,0,0,255,0,100,1,1
23,44,162,-173.192,0,0,255,0,100,1,1
24,389,507,100.271,0,0,255,0,100,1,1
25,471,390,17.9604,0,0,255,0,100,1,1
26,504,400,15.6941,0,0,255,0,100,1,1
27,543,239,2.92349,0,0,255,0,100,1,1
28,42,124,-20.6497,0,0,255,0,100,1,1
29,201,399,-62.788,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
