### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,77,399,113.636,0,255,0,0,100,1,1
1,188,223,-100.035,0,255,0,0,100,1,1
2,476,188,119.917,0,255,0,0,100,1,1
3,104,168,36.3528,0,255,0,0,100,1,1
4,493,203,118.249,0,255,0,0,100,1,1
5,206,462,-37.8952,0,255,0,0,100,1,1
6,325,92,112.579,0,255,0,0,100,1,1
7,63,292,-53.8218,0,255,0,0,100,1,1
8,412,515,125.452,0,255,0,0,100,1,1
9,372,400,-94.1555,0,255,0,0,100,1,1
10,440,508,144.688,0,255,0,0,100,1,1
11,113,259,-158.274,0,255,0,0,100,1,1
12,170,380,46.6085,0,255,0,0,100,1,1
13,364,88,-132.54,0,255,0,0,100,1,1
14,29,57,-17.1247,0,255,0,0,100,1,1
15,133,44,-13.6522,0,255,0,0,100,1,1
16,566,363,-63.9362,0,255,0,0,100,1,1
17,113,384,-103.364,0,255,0,0,100,1,1
18,403,570,52.4436,0,255,0,0,100,1,1
19,423,435,-109.727,0,255,0,0,100,1,1
20,369,45,152.941,0,0,255,0,100,1,1
21,116,219,47.4953,0,0,255,0,100,1,1
22,320,479,121.54,0,0,255,0,100,1,1
23,31,351,-163.456,0,0,255,0,100,1,1
24,438,355,-132.69,0,0,255,0,100,1,1
25,19,425,174.928,0,0,255,0,100,1,1
26,132,268,40.3873,0,0,255,0,100,1,1
27,422,191,126.611,0,0,255,0,100,1,1
28,222,20,149.293,0,0,255,0,100,1,1
29,83,285,-105.813,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
