### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,308,169,127.747,0,255,0,0,100,1,1
1,528,502,-142.092,0,255,0,0,100,1,1
2,520,238,-53.7499,0,255,0,0,100,1,1
3,93,94,-72.9475,0,255,0,0,100,1,1
4,211,230,-38.7366,0,255,0,0,100,1,1
5,482,317,148.071,0,255,0,0,100,1,1
6,494,553,1.3198,0,255,0,0,100,1,1
7,134,442,-89.1168,0,255,0,0,100,1,1
8,451,555,166.887,0,255,0,0,100,1,1
9,554,65,47.7383,0,255,0,0,100,1,1
10,350,397,-35.7008,0,255,0,0,100,1,1
11,156,410,-43.3155,0,255,0,0,100,1,1
12,415,418,20.7793,0,255,0,0,100,1,1
13,406,253,33.128,0,255,0,0,100,1,1
14,221,223,-6.87301,0,255,0,0,100,1,1
15,68,152,168.787,0,255,0,0,100,1,1
16,30,573,125.196,0,255,0,0,100,1,1
17,19,66,-150.374,0,255,0,0,100,1,1
18,525,287,-171.762,0,255,0,0,100,1,1
19,319,93,-169.857,0,255,0,0,100,1,1
20,171,45,37.4293,0,0,255,0,100,1,1
21,514,214,-1.27535,0,0,255,0,100,1,1
22,552,542,159.551,0,0,255,0,100,1,1
23,452,441,29.9259,0,0,255,0,100,1,1
24,205,500,0.334132,0,0,255,0,100,1,1
25,397,496,-12.0435,0,0,255,0,100,1,1
26,108,206,-30.5983,0,0,255,0,100,1,1
27,521,181,141.187,0,0,255,0,100,1,1
28,174,427,173.439,0,0,255,0,100,1,1
29,105,117,151.871,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
