### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,206,419,-40.0216,0,255,0,0,100,1,1
1,409,480,-152.2,0,255,0,0,100,1,1
2,267,517,113.463,0,255,0,0,100,1,1
3,481,527,31.8655,0,255,0,0,100,1,1
4,506,81,79.2888,0,255,0,0,100,1,1
5,255,54,32.2296,0,255,0,0,100,1,1
6,164,214,-107.418,0,255,0,0,100,1,1
7,506,94,-159.702,0,255,0,0,100,1,1
8,330,420,-175.539,0,255,0,0,100,1,1
9,246,147,-23.2875,0,255,0,0,100,1,1
10,234,558,-122.526,0,255,0,0,100,1,1
11,205,74,-142.472,0,255,0,0,100,1,1
12,393,94,-61.553,0,255,0,0,100,1,1
13,433,284,-150.64,0,255,0,0,100,1,1
14,397,33,127.293,0,255,0,0,100,1,1
15,413,475,-76.1091,0,255,0,0,100,1,1
16,546,291,-101.874,0,255,0,0,100,1,1
17,470,551,29.0201,0,255,0,0,100,1,1
18,174,385,-25.3823,0,255,0,0,100,1,1
19,470,543,-66.8296,0,255,0,0,100,1,1
20,345,178,-99.4875,0,0,255,0,100,1,1
21,188,22,150.258,0,0,255,0,100,1,1
22,213,82,-128.531,0,0,255,0,100,1,1
23,197,40,-47.7049,0,0,255,0,100,1,1
24,560,71,-56.4152,0,0,255,0,100,1,1
25,100,530,-97.2046,0,0,255,0,100,1,1
26,39,174,61.9281,0,0,255,0,100,1,1
27,251,189,90.357,0,0,255,0,100,1,1
28,202,455,-25.1178,0,0,255,0,100,1,1
29,381,425,-0.628111,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
