### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,149,468,79.4395,0,255,0,0,100,1,1
1,278,503,-70.3507,0,255,0,0,100,1,1
2,239,396,-26.3857,0,255,0,0,100,1,1
3,454,484,-152.391,0,255,0,0,100,1,1
4,18,144,-17.094,0,255,0,0,100,1,1
5,344,510,159.825,0,255,0,0,100,1,1
6,473,249,149.437,0,255,0,0,100,1,1
7,562,448,134.15,0,255,0,0,100,1,1
8,471,449,-48.664,0,255,0,0,100,1,1
9,91,150,34.131,0,255,0,0,100,1,1
10,87,188,-13.8295,0,255,0,0,100,1,1
11,122,77,76.7746,0,255,0,0,100,1,1
12,97,286,133.484,0,255,0,0,100,1,1
13,377,231,39.396,0,255,0,0,100,1,1
14,85,469,-16.8071,0,255,0,0,100,1,1
15,296,489,174.758,0,255,0,0,100,1,1
16,488,490,57.7118,0,255,0,0,100,1,1
17,488,277,163.897,0,255,0,0,100,1,1
18,42,568,12.6686,0,255,0,0,100,1,1
19,371,152,178.924,0,255,0,0,100,1,1
20,68,41,-155.338,0,0,255,0,100,1,1
21,175,436,-132.35,0,0,255,0,100,1,1
22,501,458,-121.816,0,0,255,0,100,1,1
23,470,361,-108.704,0,0,255,0,100,1,1
24,103,394,-100.298,0,0,255,0,100,1,1
25,289,453,171.384,0,0,255,0,100,1,1
26,178,201,154.056,0,0,255,0,100,1,1
27,559,247,-110.028,0,0,255,0,100,1,1
28,168,338,86.9434,0,0,255,0,100,1,1
29,259,430,-66.9995,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
