### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,470,301,102.824,0,255,0,0,100,1,1
1,68,173,-26.5933,0,255,0,0,100,1,1
2,19,127,-73.6675,0,255,0,0,100,1,1
3,512,330,14.5115,0,255,0,0,100,1,1
4,248,128,-178.755,0,255,0,0,100,1,1
5,35,174,-77.3874,0,255,0,0,100,1,1
6,574,195,-54.4481,0,255,0,0,100,1,1
7,542,305,-59.0823,0,255,0,0,100,1,1
8,175,62,14.0776,0,255,0,0,100,1,1
9,423,316,72.6954,0,255,0,0,100,1,1
10,557,324,138.192,0,255,0,0,100,1,1
11,464,490,-166.88,0,255,0,0,100,1,1
12,190,76,86.6384,0,255,0,0,100,1,1
13,390,121,-166.135,0,255,0,0,100,1,1
14,166,282,45.4591,0,255,0,0,100,1,1
15,510,433,-63.7889,0,255,0,0,100,1,1
16,215,203,154.356,0,255,0,0,100,1,1
17,49,161,-94.2329,0,255,0,0,100,1,1
18,350,102,-159.904,0,255,0,0,100,1,1
19,158,244,85.9137,0,255,0,0,100,1,1
20,479,92,137.5,0,0,255,0,100,1,1
21,515,448,-163.216,0,0,255,0,100,1,1
22,411,473,-45.5443,0,0,255,0,100,1,1
23,515,481,-31.7995,0,0,255,0,100,1,1
24,309,440,-55.3515,0,0,255,0,100,1,1
25,152,312,163.812,0,0,255,0,100,1,1
26,177,562,-2.45281,0,0,255,0,100,1,1
27,287,478,31.3652,0,0,255,0,100,1,1
28,53,251,-47.9158,0,0,255,0,100,1,1
29,281,408,129.545,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
