### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,521,24,105.735,0,255,0,0,100,1,1
1,52,382,115.212,0,255,0,0,100,1,1
2,386,500,-93.5643,0,255,0,0,100,1,1
3,172,309,-123.694,0,255,0,0,100,1,1
4,579,26,129.207,0,255,0,0,100,1,1
5,561,323,-106.902,0,255,0,0,100,1,1
6,210,533,149.908,0,255,0,0,100,1,1
7,285,126,107.917,0,255,0,0,100,1,1
8,87,301,-74.9535,0,255,0,0,100,1,1
9,560,27,-19.8462,0,255,0,0,100,1,1
10,386,421,-72.2601,0,255,0,0,100,1,1
11,41,565,-46.1609,0,255,0,0,100,1,1
12,578,445,-45.2565,0,255,0,0,100,1,1
13,49,20,-68.8338,0,255,0,0,100,1,1
14,446,339,99.2439,0,255,0,0,100,1,1
15,102,424,31.4691,0,255,0,0,100,1,1
16,452,201,39.2785,0,255,0,0,100,1,1
17,37,153,57.9747,0,255,0,0,100,1,1
18,494,545,160.567,0,255,0,0,100,1,1
19,161,195,-126.295,0,255,0,0,100,1,1
20,333,77,121.94,0,0,255,0,100,1,1
21,32,550,-87.4278,0,0,255,0,100,1,1
22,221,411,172.313,0,0,255,0,100,1,1
23,118,444,-92.6228,0,0,255,0,100,1,1
24,534,444,152.375,0,0,255,0,100,1,1
25,19,287,-143.682,0,0,255,0,100,1,1
26,478,31,150.205,0,0,255,0,100,1,1
27,220,529,-71.8497,0,0,255,0,100,1,1
28,28,283,35.5772,0,0,255,0,100,1,1
29,102,259,143.869,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
