### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,459,349,-147.56,0,255,0,0,100,1,1
1,284,106,-22.0319,0,255,0,0,100,1,1
2,499,289,71.6157,0,255,0,0,100,1,1
3,282,196,-122.179,0,255,0,0,100,1,1
4,200,38,149.464,0,255,0,0,100,1,1
5,405,418,78.8421,0,255,0,0,100,1,1
6,346,98,22.0643,0,255,0,0,100,1,1
7,85,199,-11.0931,0,255,0,0,100,1,1
8,120,373,-12.696,0,255,0,0,100,1,1
9,196,373,87.1174,0,255,0,0,100,1,1
10,572,154,-156.903,0,255,0,0,100,1,1
11,559,161,-86.0795,0,255,0,0,100,1,1
12,89,195,52.5496,0,255,0,0,100,1,1
13,453,315,-112.508,0,255,0,0,100,1,1
14,518,444,147.023,0,255,0,0,100,1,1
15,317,39,-50.2307,0,255,0,0,100,1,1
16,432,461,139.109,0,255,0,0,100,1,1
17,201,173,142.378,0,255,0,0,100,1,1
18,321,415,34.5239,0,255,0,0,100,1,1
19,483,462,104.235,0,255,0,0,100,1,1
20,320,146,-133.59,0,0,255,0,100,1,1
21,73,272,-113.408,0,0,255,0,100,1,1
22,146,140,-92.3521,0,0,255,0,100,1,1
23,205,465,-169.216,0,0,255,0,100,1,1
24,475,84,55.7743,0,0,255,0,100,1,1
25,306,20,-29.0241,0,0,255,0,100,1,1
26,331,147,-51.0019,0,0,255,0,100,1,1
27,57,395,108.853,0,0,255,0,100,1,1
28,284,563,-84.2763,0,0,255,0,100,1,1
29,518,267,109.59,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
