### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,497,110,-93.2164,0,255,0,0,100,1,1
1,306,76,-68.6986,0,255,0,0,100,1,1
2,578,122,-111.828,0,255,0,0,100,1,1
3,430,282,135.009,0,255,0,0,100,1,1
4,532,300,-9.25327,0,255,0,0,100,1,1
5,398,315,-176.275,0,255,0,0,100,1,1
6,474,502,-34.3733,0,255,0,0,100,1,1
7,54,158,42.9649,0,255,0,0,100,1,1
8,575,465,-56.7795,0,255,0,0,100,1,1
9,137,338,173.141,0,255,0,0,100,1,1
10,77,105,109.002,0,255,0,0,100,1,1
11,565,467,-173.699,0,255,0,0,100,1,1
12,176,224,-168.28,0,255,0,0,100,1,1
13,234,133,153.954,0,255,0,0,100,1,1
14,244,523,134.97,0,255,0,0,100,1,1
15,417,388,103.271,0,255,0,0,100,1,1
16,257,567,-71.7829,0,255,0,0,100,1,1
17,208,209,39.6136,0,255,0,0,100,1,1
18,266,120,-94.6376,0,255,0,0,100,1,1
19,54,163,-128.161,0,255,0,0,100,1,1
20,381,137,144.271,0,0,255,0,100,1,1
21,398,529,129.163,0,0,255,0,100,1,1
22,338,546,1.47185,0,0,255,0,100,1,1
23,412,486,175.566,0,0,255,0,100,1,1
24,449,191,170.355,0,0,255,0,100,1,1
25,81,397,95.2548,0,0,255,0,100,1,1
26,462,486,146.212,0,0,255,0,100,1,1
27,208,374,-23.664,0,0,255,0,100,1,1
28,179,377,65.2185,0,0,255,0,100,1,1
29,295,410,95.8248,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
