### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,264,498,-31.9381,0,255,0,0,100,1,1
1,217,233,160.233,0,255,0,0,100,1,1
2,546,219,175.181,0,255,0,0,100,1,1
3,463,261,148.454,0,255,0,0,100,1,1
4,543,404,-0.249004,0,255,0,0,100,1,1
5,331,52,-4.174,0,255,0,0,100,1,1
6,142,446,114.111,0,255,0,0,100,1,1
7,279,536,-68.293,0,255,0,0,100,1,1
8,523,125,108.746,0,255,0,0,100,1,1
9,493,140,68.29,0,255,0,0,100,1,1
10,114,164,-140.709,0,255,0,0,100,1,1
11,532,221,-177.064,0,255,0,0,100,1,1
12,234,39,-41.0491,0,255,0,0,100,1,1
13,240,86,-111.335,0,255,0,0,100,1,1
14,40,291,-34.4503,0,255,0,0,100,1,1
15,419,264,-19.2163,0,255,0,0,100,1,1
16,157,358,19.0135,0,255,0,0,100,1,1
17,287,431,-84.8197,0,255,0,0,100,1,1
18,330,542,-132.476,0,255,0,0,100,1,1
19,465,21,-7.8552,0,255,0,0,100,1,1
20,135,236,57.2182,0,0,255,0,100,1,1
21,234,83,-84.4773,0,0,255,0,100,1,1
22,33,407,-110.831,0,0,255,0,100,1,1
23,410,489,40.9659,0,0,255,0,100,1,1
24,548,84,91.1217,0,0,255,0,100,1,1
25,125,562,21.2975,0,0,255,0,100,1,1
26,61,503,-137.723,0,0,255,0,100,1,1
27,324,416,146.95,0,0,255,0,100,1,1
28,164,144,-146.572,0,0,255,0,100,1,1
29,179,489,135.694,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
