### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,70,376,-159.57,0,255,0,0,100,1,1
1,470,170,-95.4187,0,255,0,0,100,1,1
2,40,373,47.6435,0,255,0,0,100,1,1
3,207,83,-15.7113,0,255,0,0,100,1,1
4,463,99,62.5131,0,255,0,0,100,1,1
5,449,240,-73.1677,0,255,0,0,100,1,1
6,215,201,110.807,0,255,0,0,100,1,1
7,410,170,-75.7124,0,255,0,0,100,1,1
8,264,148,99.6552,0,255,0,0,100,1,1
9,343,23,-49.4175,0,255,0,0,100,1,1
10,507,20,96.0182,0,255,0,0,100,1,1
11,225,554,65.5722,0,255,0,0,100,1,1
12,474,340,-119.26,0,255,0,0,100,1,1
13,477,72,-91.709,0,255,0,0,100,1,1
14,523,303,129.569,0,255,0,0,100,1,1
15,97,444,153.734,0,255,0,0,100,1,1
16,85,434,-75.341,0,255,0,0,100,1,1
17,559,463,-61.2116,0,255,0,0,100,1,1
18,320,501,13.939,0,255,0,0,100,1,1
19,298,42,151.26,0,255,0,0,100,1,1
20,168,536,2.29538,0,0,255,0,100,1,1
21,505,138,130.854,0,0,255,0,100,1,1
22,522,461,-29.8599,0,0,255,0,100,1,1
23,210,187,127.994,0,0,255,0,100,1,1
24,431,49,-69.3138,0,0,255,0,100,1,1
25,128,336,173.098,0,0,255,0,100,1,1
26,169,89,24.0999,0,0,255,0,100,1,1
27,23,198,136.969,0,0,255,0,100,1,1
28,28,381,-82.4533,0,0,255,0,100,1,1
29,73,166,-72.9334,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
