### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,60,304,64.3779,0,255,0,0,100,1,1
1,280,461,86.0918,0,255,0,0,100,1,1
2,519,75,-23.0922,0,255,0,0,100,1,1
3,185,268,135.172,0,255,0,0,100,1,1
4,295,408,-155.402,0,255,0,0,100,1,1
5,327,147,173.661,0,255,0,0,100,1,1
6,17,229,151.494,0,255,0,0,100,1,1
7,472,570,73.3037,0,255,0,0,100,1,1
8,310,521,46.4751,0,255,0,0,100,1,1
9,464,222,73.9225,0,255,0,0,100,1,1
10,320,71,69.3321,0,255,0,0,100,1,1
11,451,351,-123.293,0,255,0,0,100,1,1
12,183,409,137.743,0,255,0,0,100,1,1
13,359,58,129.424,0,255,0,0,100,1,1
14,102,440,-120.463,0,255,0,0,100,1,1
15,159,202,-22.0444,0,255,0,0,100,1,1
16,71,32,-106.449,0,255,0,0,100,1,1
17,372,494,-70.0903,0,255,0,0,100,1,1
18,102,307,-120.014,0,255,0,0,100,1,1
19,501,391,55.5741,0,255,0,0,100,1,1
20,359,212,-36.1693,0,0,255,0,100,1,1
21,479,114,-179.754,0,0,255,0,100,1,1
22,336,537,163.886,0,0,255,0,100,1,1
23,436,66,36.6366,0,0,255,0,100,1,1
24,327,501,97.686,0,0,255,0,100,1,1
25,390,240,116.324,0,0,255,0,100,1,1
26,404,340,104.046,0,0,255,0,100,1,1
27,60,522,5.30741,0,0,255,0,100,1,1
28,67,198,-25.1373,0,0,255,0,100,1,1
29,522,32,20.6014,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
