### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,241,212,-121.67,0,255,0,0,100,1,1
1,82,196,-45.2747,0,255,0,0,100,1,1
2,294,528,-38.8721,0,255,0,0,100,1,1
3,150,366,140.871,0,255,0,0,100,1,1
4,319,33,-162.382,0,255,0,0,100,1,1
5,455,147,115.096,0,255,0,0,100,1,1
6,238,391,-178.887,0,255,0,0,100,1,1
7,538,490,-165.184,0,255,0,0,100,1,1
8,289,78,140.227,0,255,0,0,100,1,1
9,368,178,-49.5996,0,255,0,0,100,1,1
10,530,61,-114.799,0,255,0,0,100,1,1
11,495,327,61.0872,0,255,0,0,100,1,1
12,529,137,-34.9062,0,255,0,0,100,1,1
13,494,406,97.636,0,255,0,0,100,1,1
14,212,563,68.8958,0,255,0,0,100,1,1
15,180,560,78.1056,0,255,0,0,100,1,1
16,506,148,-149.652,0,255,0,0,100,1,1
17,72,410,-171.914,0,255,0,0,100,1,1
18,43,396,89.7057,0,255,0,0,100,1,1
19,128,396,95.0982,0,255,0,0,100,1,1
20,577,573,66.9294,0,0,255,0,100,1,1
21,140,551,-74.9895,0,0,255,0,100,1,1
22,25,527,-140.826,0,0,255,0,100,1,1
23,493,367,-96.1826,0,0,255,0,100,1,1
24,409,292,9.39033,0,0,255,0,100,1,1
25,32,340,-36.3808,0,0,255,0,100,1,1
26,229,412,-52.1132,0,0,255,0,100,1,1
27,393,557,-79.7404,0,0,255,0,100,1,1
28,571,390,-90.7159,0,0,255,0,100,1,1
29,237,529,95.4986,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
