### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,397,78,119.914,0,255,0,0,100,1,1
1,261,467,144.14,0,255,0,0,100,1,1
2,569,177,5.05715,0,255,0,0,100,1,1
3,489,279,-172.595,0,255,0,0,100,1,1
4,94,556,67.8535,0,255,0,0,100,1,1
5,90,179,-56.5741,0,255,0,0,100,1,1
6,320,27,-138.381,0,255,0,0,100,1,1
7,517,329,60.5121,0,255,0,0,100,1,1
8,478,362,142.183,0,255,0,0,100,1,1
9,164,78,11.8837,0,255,0,0,100,1,1
10,65,391,-124.964,0,255,0,0,100,1,1
11,233,159,-18.3185,0,255,0,0,100,1,1
12,33,548,-133.35,0,255,0,0,100,1,1
13,186,46,51.7988,0,255,0,0,100,1,1
14,45,88,-61.2957,0,255,0,0,100,1,1
15,19,169,139.321,0,255,0,0,100,1,1
16,62,366,-96.3859,0,255,0,0,100,1,1
17,420,467,16.1786,0,255,0,0,100,1,1
18,369,180,144.636,0,255,0,0,100,1,1
19,383,242,-72.8525,0,255,0,0,100,1,1
20,244,169,33.919,0,0,255,0,100,1,1
21,558,285,-15.9384,0,0,255,0,100,1,1
22,538,334,-139.456,0,0,255,0,100,1,1
23,311,488,-16.4243,0,0,255,0,100,1,1
24,283,102,-146.804,0,0,255,0,100,1,1
25,116,153,-114.477,0,0,255,0,100,1,1
26,554,477,170.547,0,0,255,0,100,1,1
27,535,101,12.5488,0,0,255,0,100,1,1
28,496,235,39.9497,0,0,255,0,100,1,1
29,529,308,-162.253,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
