### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,181,60,-158.755,0,255,0,0,100,1,1
1,68,488,160.068,0,255,0,0,100,1,1
2,229,402,91.7027,0,255,0,0,100,1,1
3,528,243,87.8095,0,255,0,0,100,1,1
4,382,382,-69.3937,0,255,0,0,100,1,1
5,112,22,55.1344,0,255,0,0,100,1,1
6,167,470,-143.95,0,255,0,0,100,1,1
7,384,363,-78.0493,0,255,0,0,100,1,1
8,467,454,-10.5068,0,255,0,0,100,1,1
9,475,153,20.8805,0,255,0,0,100,1,1
10,244,462,118.494,0,255,0,0,100,1,1
11,183,62,-52.5787,0,255,0,0,100,1,1
12,392,496,56.1686,0,255,0,0,100,1,1
13,73,186,-37.2797,0,255,0,0,100,1,1
14,130,203,33.6139,0,255,0,0,100,1,1
15,123,77,-120.972,0,255,0,0,100,1,1
16,515,519,115.665,0,255,0,0,100,1,1
17,253,155,-96.8767,0,255,0,0,100,1,1
18,545,523,-175.419,0,255,0,0,100,1,1
19,277,437,-150.04,0,255,0,0,100,1,1
20,400,105,-44.2332,0,0,255,0,100,1,1
21,99,423,32.2914,0,0,255,0,100,1,1
22,473,360,-88.1549,0,0,255,0,100,1,1
23,142,280,31.6839,0,0,255,0,100,1,1
24,365,485,119.141,0,0,255,0,100,1,1
25,475,337,3.3963,0,0,255,0,100,1,1
26,267,23,119.716,0,0,255,0,100,1,1
27,83,579,44.4161,0,0,255,0,100,1,1
28,427,200,15.6775,0,0,255,0,100,1,1
29,440,477,-175.547,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
